	gene_id_FLU_27_S195_
BCAM	21
BCAN	0
BCAP29	189
BCAP31	449
BCAR1	0
BCAR3	9
BCAR4	0
BCAS1	1
BCAS2	155
BCAS3	366
BCAS4	14
BCAT1	111
BCAT2	15
BCCIP	99
BCDIN3D	18
BCDIN3D_AS1	5
BCHE	0
BCKDHA	205
BCKDHB	13
BCKDK	333
BCL10	891
BCL11A	137
BCL11B	217
BCL2	172
BCL2A1	4841
BCL2L1	1157
BCL2L10	0
BCL2L11	1010
BCL2L12	15
BCL2L13	503
BCL2L14	12
BCL2L15	6
BCL2L2	54
BCL2L2_PABPN1	0
BCL3	545
BCL6	6972
BCL6B	0
BCL7A	28
BCL7B	97
BCL7C	18
BCL9	52
BCL9L	118
BCLAF1	1791
BCO1	0
BCO2	14
BCOR	502
BCORL1	253
BCORP1	10
BCR	361
BCRP2	0
BCRP3	0
BCS1L	24
BCYRN1	0
BDH1	11
BDH2	30
BDKRB1	0
BDKRB2	0
BDNF	0
BDNF_AS	0
BDP1	619
BEAN1	39
BEAN1_AS1	5
BECN1	472
BECN2	0
BEGAIN	0
BEND2	140
BEND3	9
BEND3P3	53
BEND4	11
BEND5	6
BEND6	3
BEND7	33
BEST1	667
BEST2	0
BEST3	4
BEST4	1
BET1	77
BET1L	182
BEX1	1
BEX2	5
BEX4	12
BEX5	0
BFAR	213
BFSP1	1
BFSP2	0
BGLAP	0
BGLT3	0
BGN	0
BHLHA15	3
BHLHA9	0
BHLHB9	1
BHLHE22	0
BHLHE23	0
BHLHE40	471
BHLHE40_AS1	8
BHLHE41	2
BHMG1	0
BHMT	0
BHMT2	0
BICC1	0
BICD1	20
BICD2	1909
BID	2181
BIK	7
BIN1	75
BIN2	4555
BIN3	275
BIN3_IT1	22
BIRC2	1431
BIRC3	812
BIRC5	17
BIRC6	3262
BIRC6_AS2	1
BIRC7	0
BIRC8	0
BISPR	151
BIVM	7
BIVM_ERCC5	0
BLACAT1	0
BLACE	0
BLCAP	176
BLID	0
BLK	44
BLM	60
BLMH	69
BLNK	23
BLOC1S1	11
BLOC1S1_RDH5	0
BLOC1S2	482
BLOC1S3	61
BLOC1S4	42
BLOC1S5	0
BLOC1S5_TXNDC5	0
BLOC1S6	1216
BLVRA	377
BLVRB	1839
BLZF1	332
BMF	298
BMI1	1
BMP1	15
BMP10	0
BMP15	0
BMP2	10
BMP2K	1162
BMP3	0
BMP4	0
BMP5	0
BMP6	46
BMP7	0
BMP7_AS1	0
BMP8A	0
BMP8B	11
BMPER	0
BMPR1A	11
BMPR1B	0
BMPR1B_AS1	0
BMPR2	720
BMS1	128
BMS1P17	0
BMS1P18	0
BMS1P20	72
BMS1P21	0
BMS1P4	15
BMS1P5	62
BMS1P6	32
BMX	233
BNC1	0
BNC2	15
BNIP1	10
BNIP2	1981
BNIP3	75
BNIP3L	8083
BNIPL	21
BOC	1
BOD1	39
BOD1L1	4742
BOD1L2	0
BOK	2
BOK_AS1	0
BOLA1	17
BOLA2	0
BOLA2B	0
BOLA3	11
BOLA3_AS1	48
BOLL	3
BOP1	18
BORA	60
BPESC1	0
BPGM	718
BPHL	7
BPI	60
BPIFA1	0
BPIFA2	0
BPIFA3	0
BPIFA4P	0
BPIFB1	0
BPIFB2	0
BPIFB3	0
BPIFB4	0
BPIFB6	0
BPIFC	0
BPNT1	190
BPTF	2852
BPY2	0
BPY2B	0
BPY2C	0
BRAF	444
BRAP	519
BRAT1	279
BRCA1	382
BRCA2	156
BRCAT107	0
BRCAT54	0
BRCC3	169
BRD1	344
BRD2	1659
BRD3	275
BRD4	1273
BRD7	580
BRD7P3	5
BRD8	343
BRD9	199
BRDT	0
BRDTP1	0
BRE	294
BRE_AS1	19
BREA2	1
BRF1	33
BRF2	96
BRI3	721
BRI3BP	10
BRICD5	3
BRINP1	0
BRINP2	0
BRINP3	0
BRIP1	125
BRIX1	42
BRK1	465
BRMS1	282
BRMS1L	7
BROX	1353
BRPF1	382
BRPF3	245
BRS3	0
BRSK1	2
BRSK2	2
BRWD1	1491
BRWD1_AS1	1
BRWD1_IT2	0
BRWD3	2234
BSCL2	0
BSDC1	573
BSG	4804
BSN	3
BSN_AS2	0
BSND	0
BSPH1	0
BSPRY	0
BST1	1261
BST2	576
BSX	0
BTAF1	754
BTBD1	462
BTBD10	590
BTBD11	27
BTBD16	0
BTBD17	0
BTBD18	3
BTBD19	19
BTBD2	255
BTBD3	64
BTBD6	88
BTBD7	499
BTBD8	14
BTBD9	405
BTC	0
BTD	72
BTF3	1678
BTF3L4	212
BTF3P11	0
BTG1	3080
BTG2	1590
BTG3	16
BTG4	0
BTK	1522
BTLA	120
BTN1A1	3
BTN2A1	692
BTN2A2	138
BTN2A3P	12
BTN3A1	2616
BTN3A2	1565
BTN3A3	470
BTNL10	7
BTNL2	1
BTNL3	99
BTNL8	101
BTNL9	0
BTRC	144
BUB1	53
BUB1B	48
BUB3	285
BUD13	123
BUD31	339
BVES	0
BVES_AS1	0
BYSL	45
BZRAP1	100
BZRAP1_AS1	88
BZW1	1046
BZW2	103
C10orf10	10
C10orf105	102
C10orf107	0
C10orf11	21
C10orf111	0
C10orf113	0
C10orf12	467
C10orf120	0
C10orf126	0
C10orf128	71
C10orf131	39
C10orf142	0
C10orf2	18
C10orf25	8
C10orf32	106
C10orf32_ASMT	0
C10orf35	0
C10orf53	0
C10orf54	8297
C10orf55	3
C10orf62	0
C10orf67	0
C10orf71	0
C10orf71_AS1	0
C10orf76	258
C10orf82	0
C10orf88	42
C10orf90	0
C10orf91	0
C10orf95	1
C10orf99	0
C11orf1	2
C11orf16	0
C11orf21	271
C11orf24	14
C11orf30	503
C11orf31	166
C11orf39	0
C11orf40	0
C11orf42	4
C11orf44	0
C11orf45	0
C11orf49	25
C11orf52	0
C11orf53	0
C11orf54	351
C11orf57	165
C11orf58	748
C11orf63	21
C11orf65	3
C11orf68	94
C11orf70	0
C11orf71	66
C11orf72	0
C11orf73	93
C11orf74	10
C11orf80	11
C11orf84	2
C11orf85	0
C11orf86	0
C11orf87	0
C11orf88	0
C11orf91	1
C11orf94	6
C11orf95	24
C11orf96	0
C11orf97	0
C11orf98	3
C12orf10	102
C12orf29	67
C12orf4	247
C12orf40	0
C12orf42	3
C12orf43	44
C12orf45	10
C12orf49	126
C12orf50	0
C12orf54	0
C12orf56	0
C12orf57	44
C12orf60	1
C12orf65	38
C12orf66	21
C12orf71	3
C12orf73	10
C12orf74	0
C12orf75	20
C12orf76	62
C12orf77	2
C12orf79	0
C12orf80	0
C14orf1	36
C14orf105	0
C14orf119	329
C14orf132	6
C14orf142	30
C14orf159	1032
C14orf166	287
C14orf169	40
C14orf177	0
C14orf178	2
C14orf180	0
C14orf2	247
C14orf28	39
C14orf37	0
C14orf39	0
C14orf79	11
C14orf80	20
C14orf93	112
C15orf26	7
C15orf27	9
C15orf32	0
C15orf38_AP3S2	0
C15orf39	2335
C15orf40	49
C15orf41	6
C15orf43	0
C15orf48	7
C15orf52	20
C15orf53	1
C15orf54	9
C15orf56	2
C15orf57	138
C15orf59	0
C15orf59_AS1	0
C15orf61	4
C15orf62	11
C15orf65	2
C16orf13	17
C16orf45	38
C16orf46	5
C16orf47	0
C16orf52	28
C16orf54	2026
C16orf58	46
C16orf59	2
C16orf62	327
C16orf70	145
C16orf71	1
C16orf72	2295
C16orf74	3
C16orf78	0
C16orf82	0
C16orf86	8
C16orf87	60
C16orf89	0
C16orf90	0
C16orf91	19
C16orf92	0
C16orf93	3
C16orf95	0
C16orf96	4
C16orf97	0
C17orf100	9
C17orf102	0
C17orf104	7
C17orf105	4
C17orf107	64
C17orf112	0
C17orf47	2
C17orf49	0
C17orf50	0
C17orf51	10
C17orf53	20
C17orf58	13
C17orf59	65
C17orf62	1629
C17orf64	0
C17orf67	5
C17orf74	0
C17orf75	38
C17orf77	1
C17orf78	1
C17orf80	133
C17orf82	0
C17orf85	480
C17orf89	15
C17orf96	1
C17orf97	11
C17orf98	0
C17orf99	4
C18orf21	118
C18orf25	1255
C18orf32	0
C18orf42	0
C18orf54	20
C18orf61	0
C18orf63	0
C18orf65	0
C18orf8	503
C19orf12	137
C19orf18	4
C19orf24	11
C19orf25	72
C19orf33	0
C19orf35	210
C19orf38	890
C19orf43	195
C19orf44	7
C19orf45	0
C19orf47	21
C19orf48	15
C19orf52	26
C19orf53	48
C19orf54	23
C19orf57	0
C19orf60	58
C19orf66	209
C19orf67	3
C19orf68	22
C19orf70	41
C19orf71	12
C19orf73	0
C19orf80	0
C19orf81	0
C19orf84	0
C1D	129
C1GALT1	1117
C1GALT1C1	373
C1GALT1C1L	0
C1QA	114
C1QB	149
C1QBP	141
C1QC	38
C1QL1	0
C1QL2	0
C1QL3	4
C1QL4	0
C1QTNF1	0
C1QTNF1_AS1	0
C1QTNF2	0
C1QTNF3	8
C1QTNF3_AMACR	0
C1QTNF4	0
C1QTNF5	0
C1QTNF6	1
C1QTNF7	29
C1QTNF8	0
C1QTNF9	0
C1QTNF9B	0
C1QTNF9B_AS1	0
C1R	22
C1RL	980
C1RL_AS1	151
C1S	0
C1orf100	3
C1orf101	7
C1orf105	9
C1orf106	0
C1orf109	26
C1orf110	0
C1orf111	0
C1orf112	94
C1orf115	9
C1orf116	10
C1orf122	53
C1orf123	115
C1orf127	0
C1orf131	75
C1orf137	0
C1orf140	0
C1orf141	0
C1orf145	3
C1orf146	0
C1orf158	0
C1orf159	18
C1orf162	932
C1orf167	1
C1orf168	0
C1orf174	119
C1orf177	4
C1orf185	0
C1orf186	5
C1orf189	2
C1orf194	0
C1orf195	1
C1orf198	52
C1orf204	0
C1orf21	45
C1orf210	0
C1orf216	28
C1orf220	13
C1orf226	7
C1orf228	114
C1orf229	0
C1orf233	10
C1orf234	0
C1orf27	179
C1orf35	29
C1orf43	605
C1orf50	55
C1orf52	204
C1orf53	1
C1orf54	7
C1orf56	24
C1orf61	0
C1orf64	0
C1orf68	0
C1orf74	39
C1orf87	0
C1orf94	0
C1orf95	13
C2	207
C2_AS1	0
C20orf141	0
C20orf144	0
C20orf166_AS1	0
C20orf173	3
C20orf194	95
C20orf195	11
C20orf196	46
C20orf197	18
C20orf202	0
C20orf203	0
C20orf24	79
C20orf27	84
C20orf62	0
C20orf78	0
C20orf85	0
C20orf96	6
C21orf140	0
C21orf2	30
C21orf33	19
C21orf58	12
C21orf59	50
C21orf62	0
C21orf62_AS1	6
C21orf91	577
C21orf91_OT1	0
C22orf15	1
C22orf23	20
C22orf24	2
C22orf29	54
C22orf31	0
C22orf34	21
C22orf39	104
C22orf42	0
C22orf46	18
C2CD2	59
C2CD2L	129
C2CD3	567
C2CD4A	0
C2CD4B	0
C2CD4C	0
C2CD4D	0
C2CD5	460
C2orf15	0
C2orf16	1
C2orf27A	0
C2orf27B	0
C2orf40	0
C2orf42	61
C2orf44	35
C2orf47	42
C2orf48	1
C2orf49	211
C2orf50	0
C2orf54	0
C2orf57	0
C2orf61	20
C2orf66	2
C2orf68	437
C2orf69	175
C2orf70	0
C2orf71	0
C2orf72	0
C2orf73	0
C2orf74	10
C2orf76	35
C2orf78	3
C2orf80	0
C2orf81	5
C2orf82	0
C2orf83	0
C2orf88	441
C2orf91	0
C3	37
C3AR1	804
C3P1	0
C3orf14	12
C3orf17	179
C3orf18	5
C3orf20	19
C3orf22	0
C3orf30	3
C3orf33	4
C3orf35	19
C3orf36	0
C3orf38	699
C3orf49	6
C3orf52	3
C3orf56	0
C3orf58	552
C3orf62	437
C3orf67	0
C3orf67_AS1	0
C3orf70	1
C3orf79	0
C3orf80	0
C3orf84	0
C4A	0
C4B	0
C4BPA	322
C4BPB	0
C4B_2	0
C4orf17	0
C4orf19	10
C4orf22	0
C4orf26	0
C4orf27	93
C4orf29	236
C4orf3	1684
C4orf32	200
C4orf33	156
C4orf36	0
C4orf45	1
C4orf46	48
C4orf47	0
C4orf48	5
C4orf51	0
C5	91
C5AR1	5518
C5AR2	320
C5orf15	338
C5orf17	0
C5orf22	144
C5orf24	158
C5orf28	28
C5orf30	32
C5orf34	7
C5orf38	0
C5orf42	108
C5orf45	16
C5orf46	0
C5orf47	2
C5orf49	0
C5orf51	398
C5orf52	0
C5orf56	292
C5orf58	158
C5orf60	0
C5orf63	7
C5orf64	0
C5orf66	140
C5orf66_AS1	0
C5orf66_AS2	0
C5orf67	18
C6	0
C6orf1	29
C6orf10	9
C6orf106	744
C6orf118	0
C6orf120	329
C6orf132	1
C6orf136	26
C6orf141	0
C6orf15	0
C6orf163	29
C6orf165	0
C6orf201	8
C6orf203	17
C6orf222	0
C6orf223	0
C6orf226	10
C6orf229	69
C6orf25	95
C6orf47	256
C6orf48	126
C6orf52	0
C6orf58	0
C6orf62	2061
C6orf7	0
C6orf89	960
C6orf99	0
C7	0
C7orf13	8
C7orf25	179
C7orf26	198
C7orf31	37
C7orf33	0
C7orf34	8
C7orf43	208
C7orf49	714
C7orf50	39
C7orf55	1
C7orf55_LUC7L2	0
C7orf57	0
C7orf60	484
C7orf61	14
C7orf62	0
C7orf65	0
C7orf66	0
C7orf69	0
C7orf71	11
C7orf72	0
C7orf73	580
C7orf76	1
C7orf77	0
C8A	0
C8B	0
C8G	1
C8orf22	0
C8orf31	2
C8orf33	51
C8orf34	0
C8orf34_AS1	0
C8orf37	12
C8orf37_AS1	0
C8orf4	0
C8orf44	13
C8orf44_SGK3	3
C8orf46	3
C8orf48	0
C8orf49	0
C8orf58	16
C8orf59	127
C8orf74	0
C8orf76	12
C8orf82	23
C8orf86	0
C8orf87	0
C8orf88	12
C8orf89	0
C9	0
C9orf106	11
C9orf114	79
C9orf116	2
C9orf117	0
C9orf129	0
C9orf131	26
C9orf135	0
C9orf135_AS1	0
C9orf139	54
C9orf142	41
C9orf152	0
C9orf153	2
C9orf156	126
C9orf16	16
C9orf163	2
C9orf170	0
C9orf171	0
C9orf172	1
C9orf173	0
C9orf173_AS1	0
C9orf24	0
C9orf3	44
C9orf40	23
C9orf41_AS1	4
C9orf43	5
C9orf47	4
C9orf50	0
C9orf57	0
C9orf62	0
C9orf64	110
C9orf66	105
C9orf69	212
C9orf72	1732
C9orf78	1428
C9orf84	919
C9orf85	43
C9orf89	184
C9orf9	3
C9orf91	241
C9orf92	0
CA1	490
CA10	0
CA11	4
CA12	3
CA13	51
CA14	12
CA2	255
CA3	1
CA3_AS1	6
CA4	141
CA5A	0
CA5B	78
CA5BP1	27
CA6	4
CA7	0
CA8	8
CA9	0
CAAP1	66
CAB39	4033
CAB39L	56
CABIN1	639
CABLES1	2
CABLES2	39
CABP1	0
CABP2	0
CABP4	0
CABP5	16
CABP7	8
CABS1	0
CABYR	2
CACFD1	57
CACHD1	8
CACNA1A	22
CACNA1B	1
CACNA1C	1
CACNA1C_AS1	0
CACNA1C_AS2	0
CACNA1C_AS4	0
CACNA1C_IT2	0
CACNA1C_IT3	0
CACNA1D	2
CACNA1E	908
CACNA1F	0
CACNA1G	0
CACNA1G_AS1	0
CACNA1H	1
CACNA1I	18
CACNA1S	0
CACNA2D1	0
CACNA2D2	7
CACNA2D3	12
CACNA2D3_AS1	0
CACNA2D4	36
CACNB1	8
CACNB2	17
CACNB3	5
CACNB4	37
CACNG1	0
CACNG2	0
CACNG3	0
CACNG4	1
CACNG5	0
CACNG6	2
CACNG7	0
CACNG8	2
CACTIN	53
CACTIN_AS1	0
CACUL1	1038
CACYBP	261
CAD	88
CADM1	1
CADM2	5
CADM2_AS2	0
CADM3	0
CADM3_AS1	0
CADM4	38
CADPS	0
CADPS2	0
CAGE1	0
CAHM	6
CALB1	7
CALB2	0
CALCA	0
CALCB	0
CALCOCO1	805
CALCOCO2	1571
CALCR	0
CALCRL	22
CALD1	41
CALHM1	0
CALHM2	103
CALHM3	0
CALM1	3312
CALM2	3689
CALM3	1126
CALML3	0
CALML3_AS1	0
CALML4	434
CALML5	0
CALML6	0
CALN1	0
CALR	1261
CALR3	1
CALU	150
CALY	0
CAMK1	118
CAMK1D	1901
CAMK1G	0
CAMK2A	0
CAMK2B	0
CAMK2D	226
CAMK2G	1127
CAMK2N1	0
CAMK2N2	0
CAMK4	32
CAMKK1	224
CAMKK2	1897
CAMKMT	18
CAMKV	0
CAMLG	224
CAMP	107
CAMSAP1	268
CAMSAP2	9
CAMSAP3	0
CAMTA1	55
CAMTA2	264
CAND1	367
CAND1.11	4
CAND2	0
CANT1	857
CANX	2745
CAP1	11322
CAP2	0
CAPG	729
CAPN1	1107
CAPN10	80
CAPN10_AS1	27
CAPN11	4
CAPN12	12
CAPN13	0
CAPN14	0
CAPN15	91
CAPN2	1415
CAPN3	139
CAPN5	71
CAPN6	0
CAPN7	426
CAPN8	0
CAPN9	0
CAPNS1	659
CAPNS2	41
CAPRIN1	1619
CAPRIN2	217
CAPS	10
CAPS2	10
CAPSL	0
CAPZA1	6738
CAPZA2	3978
CAPZA3	0
CAPZB	2330
CARD10	0
CARD11	152
CARD14	15
CARD16	1853
CARD17	58
CARD18	0
CARD6	1035
CARD8	3399
CARD8_AS1	622
CARD9	92
CARF	99
CARHSP1	173
CARKD	75
CARM1	631
CARNMT1	152
CARNS1	6
CARS	702
CARS2	573
CARTPT	0
CASC1	5
CASC10	1
CASC11	1
CASC15	0
CASC16	0
CASC17	0
CASC18	0
CASC19	0
CASC2	0
CASC20	0
CASC21	3
CASC23	0
CASC3	1960
CASC4	1829
CASC5	225
CASC6	0
CASC8	0
CASC9	0
CASD1	55
CASK	74
CASKIN1	0
CASKIN2	2
CASP1	4526
CASP10	1114
CASP12	0
CASP14	0
CASP16P	0
CASP1P2	4
CASP2	507
CASP3	412
CASP4	5057
CASP5	1918
CASP6	33
CASP7	183
CASP8	2842
CASP8AP2	489
CASP9	188
CASQ1	1
CASQ2	0
CASR	0
CASS4	401
CAST	4224
CASZ1	115
CAT	3955
CATIP	1
CATIP_AS1	1
CATIP_AS2	2
CATSPER1	22
CATSPER2	3
CATSPER2P1	0
CATSPER3	1
CATSPER4	0
CATSPERB	17
CATSPERD	3
CATSPERG	28
CAV1	5
CAV2	5
CAV3	0
CBARP	2
CBFA2T2	238
CBFA2T3	356
CBFB	485
CBL	2761
CBLB	123
CBLC	0
CBLL1	417
CBLN1	0
CBLN2	0
CBLN3	0
CBLN4	0
CBR1	186
CBR3	3
CBR3_AS1	2
CBR4	134
CBS	9
CBWD1	67
CBWD2	113
CBWD3	18
CBWD5	44
CBWD6	24
CBX1	223
CBX2	1
CBX3	908
CBX3P2	22
CBX4	202
CBX5	266
CBX6	229
CBX7	196
CBX8	8
CBY1	6
CBY3	2
CC2D1A	138
CC2D1B	346
CC2D2A	693
CC2D2B	34
CCAR1	510
CCAR2	417
CCAT1	0
CCAT2	0
CCBE1	6
CCBL1	34
CCBL2	233
CCDC101	198
CCDC102A	2
CCDC102B	4
CCDC103	0
CCDC105	0
CCDC106	1
CCDC107	0
CCDC108	0
CCDC109B	176
CCDC110	0
CCDC112	66
CCDC113	1
CCDC114	1
CCDC115	166
CCDC116	1
CCDC117	265
CCDC12	75
CCDC120	10
CCDC121	37
CCDC122	1
CCDC124	53
CCDC125	388
CCDC126	441
CCDC127	40
CCDC129	0
CCDC13	46
CCDC13_AS1	5
CCDC130	158
CCDC134	65
CCDC136	8
CCDC137	69
CCDC138	52
CCDC14	143
CCDC140	1
CCDC141	19
CCDC142	58
CCDC144A	40
CCDC144B	66
CCDC144CP	20
CCDC144NL	0
CCDC144NL_AS1	0
CCDC146	185
CCDC148	4
CCDC148_AS1	0
CCDC149	113
CCDC15	83
CCDC150	17
CCDC151	0
CCDC152	2
CCDC153	12
CCDC154	9
CCDC155	0
CCDC157	1
CCDC158	0
CCDC159	93
CCDC160	0
CCDC162P	0
CCDC163P	5
CCDC166	0
CCDC167	14
CCDC168	0
CCDC169	0
CCDC169_SOHLH2	0
CCDC17	75
CCDC170	87
CCDC171	19
CCDC172	0
CCDC173	1
CCDC174	258
CCDC175	19
CCDC176	246
CCDC177	0
CCDC178	0
CCDC179	0
CCDC18	455
CCDC180	0
CCDC181	10
CCDC182	0
CCDC183	0
CCDC183_AS1	1
CCDC184	3
CCDC185	0
CCDC186	994
CCDC22	142
CCDC24	7
CCDC25	46
CCDC26	0
CCDC27	0
CCDC28A	270
CCDC28B	19
CCDC3	1
CCDC30	26
CCDC33	0
CCDC34	2
CCDC36	49
CCDC37	5
CCDC37_AS1	0
CCDC38	7
CCDC39	65
CCDC40	0
CCDC42	0
CCDC42B	0
CCDC43	93
CCDC47	668
CCDC50	165
CCDC51	27
CCDC53	191
CCDC54	0
CCDC57	54
CCDC58	20
CCDC59	210
CCDC6	290
CCDC60	0
CCDC61	13
CCDC62	16
CCDC63	0
CCDC64	34
CCDC64B	1
CCDC65	16
CCDC66	440
CCDC67	4
CCDC68	7
CCDC69	1177
CCDC7	560
CCDC70	0
CCDC71	110
CCDC71L	480
CCDC73	16
CCDC74A	0
CCDC74B	0
CCDC77	78
CCDC78	4
CCDC79	0
CCDC8	0
CCDC80	9
CCDC81	10
CCDC82	338
CCDC83	2
CCDC84	51
CCDC85A	2
CCDC85B	21
CCDC85C	33
CCDC86	11
CCDC87	2
CCDC88A	744
CCDC88B	1648
CCDC88C	541
CCDC89	0
CCDC9	92
CCDC90B	279
CCDC91	333
CCDC92	79
CCDC93	764
CCDC94	39
CCDC96	18
CCDC97	361
CCER1	0
CCER2	1
CCHCR1	55
CCHE1	0
CCIN	54
CCK	0
CCKAR	0
CCKBR	0
CCL1	0
CCL11	0
CCL13	0
CCL14	0
CCL15	0
CCL15_CCL14	0
CCL16	0
CCL17	0
CCL18	0
CCL19	0
CCL2	0
CCL20	0
CCL21	0
CCL22	0
CCL23	0
CCL24	0
CCL25	1
CCL26	0
CCL27	0
CCL28	18
CCL3	0
CCL3L1	0
CCL3L3	0
CCL4	0
CCL4L1	0
CCL4L2	2
CCL5	724
CCL7	0
CCL8	0
CCM2	893
CCM2L	3
CCNA1	19
CCNA2	10
CCNB1	52
CCNB1IP1	32
CCNB2	17
CCNB3	0
CCNC	113
CCND1	2
CCND2	435
CCND2_AS1	0
CCND3	1291
CCNDBP1	2038
CCNE1	3
CCNE2	60
CCNF	9
CCNG1	459
CCNG2	1549
CCNH	311
CCNI	4784
CCNI2	0
CCNJ	51
CCNJL	432
CCNK	504
CCNL1	2623
CCNL2	397
CCNO	0
CCNT1	470
CCNT2	706
CCNT2_AS1	9
CCNY	2135
CCNYL1	312
CCNYL2	0
CCP110	640
CCPG1	583
CCR1	3657
CCR10	0
CCR2	1158
CCR3	66
CCR4	45
CCR5	41
CCR6	49
CCR7	117
CCR8	7
CCR9	17
CCRL2	77
CCS	104
CCSAP	417
CCSER1	10
CCSER2	705
CCT2	385
CCT3	490
CCT4	321
CCT5	1122
CCT6A	263
CCT6B	6
CCT6P1	44
CCT6P3	22
CCT7	437
CCT8	535
CCT8L2	0
CCZ1	128
CCZ1B	52
CD101	147
CD109	16
CD14	2321
CD151	177
CD160	28
CD163	798
CD163L1	7
CD164	3990
CD164L2	0
CD177	3227
CD180	160
CD19	49
CD1A	2
CD1B	0
CD1C	16
CD1D	309
CD1E	0
CD2	153
CD200	7
CD200R1	41
CD200R1L	0
CD207	0
CD209	2
CD22	154
CD226	319
CD24	87
CD244	159
CD247	147
CD248	1
CD27	15
CD27_AS1	20
CD274	1762
CD276	4
CD28	96
CD2AP	454
CD2BP2	483
CD300A	2570
CD300C	216
CD300E	638
CD300LB	189
CD300LD	15
CD300LF	779
CD300LG	0
CD302	0
CD320	7
CD33	192
CD34	0
CD36	2681
CD37	1546
CD38	90
CD3D	111
CD3E	171
CD3EAP	0
CD3G	112
CD4	730
CD40	64
CD40LG	40
CD44	11872
CD46	7056
CD47	1437
CD48	3018
CD5	128
CD52	167
CD53	7514
CD55	4283
CD58	831
CD59	1775
CD5L	1
CD6	118
CD63	1642
CD68	1183
CD69	231
CD7	28
CD70	0
CD72	20
CD74	8742
CD79A	92
CD79B	99
CD80	4
CD81	214
CD81_AS1	3
CD82	803
CD83	84
CD84	796
CD86	318
CD8A	150
CD8B	26
CD9	192
CD93	2946
CD96	170
CD99	411
CD99L2	103
CD99P1	56
CDA	501
CDADC1	141
CDAN1	42
CDC123	899
CDC14A	323
CDC14B	96
CDC14C	0
CDC16	327
CDC20	4
CDC20B	0
CDC23	101
CDC25A	0
CDC25B	138
CDC25C	10
CDC26	84
CDC27	1119
CDC34	1060
CDC37	456
CDC37L1	59
CDC37L1_AS1	1
CDC40	698
CDC42	6284
CDC42BPA	231
CDC42BPB	155
CDC42BPG	20
CDC42EP1	7
CDC42EP2	313
CDC42EP3	5222
CDC42EP4	78
CDC42EP5	0
CDC42P3	0
CDC42SE1	6053
CDC42SE2	2485
CDC45	10
CDC5L	853
CDC6	35
CDC7	49
CDC73	951
CDCA2	6
CDCA3	1
CDCA4	36
CDCA5	5
CDCA7	11
CDCA7L	71
CDCA8	16
CDCP1	16
CDCP2	0
CDH1	62
CDH10	0
CDH11	0
CDH12	0
CDH13	7
CDH15	0
CDH16	0
CDH17	0
CDH18	0
CDH19	0
CDH2	2
CDH20	2
CDH22	0
CDH23	314
CDH24	0
CDH26	26
CDH3	0
CDH4	0
CDH5	1
CDH6	1
CDH7	0
CDH8	0
CDH9	0
CDHR1	1
CDHR2	25
CDHR3	5
CDHR4	0
CDHR5	0
CDIP1	80
CDIPT	327
CDIPT_AS1	0
CDK1	8
CDK10	40
CDK11A	230
CDK11B	218
CDK12	1168
CDK13	1157
CDK14	242
CDK15	0
CDK16	169
CDK17	793
CDK18	3
CDK19	713
CDK2	41
CDK20	5
CDK2AP1	67
CDK2AP2	74
CDK3	0
CDK4	31
CDK5	43
CDK5R1	70
CDK5R2	0
CDK5RAP1	76
CDK5RAP2	746
CDK5RAP3	957
CDK6	278
CDK7	158
CDK8	94
CDK9	402
CDKAL1	143
CDKL1	95
CDKL2	0
CDKL3	8
CDKL4	1
CDKL5	190
CDKN1A	148
CDKN1B	2062
CDKN1C	62
CDKN2A	0
CDKN2A_AS1	0
CDKN2AIP	103
CDKN2AIPNL	64
CDKN2B	12
CDKN2B_AS1	4
CDKN2C	27
CDKN2D	1180
CDKN3	25
CDNF	1
CDO1	1
CDON	0
CDPF1	7
CDR1	0
CDR2	58
CDR2L	1
CDRT1	0
CDRT15	0
CDRT15L2	0
CDRT15P1	1
CDRT15P2	0
CDRT4	0
CDRT7	0
CDRT8	0
CDS1	4
CDS2	1768
CDSN	0
CDT1	5
CDV3	2293
CDX1	0
CDX2	0
CDX4	0
CDY1	0
CDY1B	0
CDY2A	0
CDY2B	0
CDYL	865
CDYL2	53
CEACAM1	936
CEACAM16	0
CEACAM18	0
CEACAM19	0
CEACAM20	0
CEACAM21	138
CEACAM22P	0
CEACAM3	618
CEACAM4	241
CEACAM5	0
CEACAM6	33
CEACAM7	0
CEACAM8	39
CEBPA	260
CEBPA_AS1	10
CEBPB	1710
CEBPB_AS1	6
CEBPD	1356
CEBPE	28
CEBPG	218
CEBPZ	199
CEBPZOS	125
CECR1	1501
CECR2	2
CECR3	0
CECR5	32
CECR5_AS1	3
CECR6	119
CECR7	0
CEL	12
CELA1	0
CELA2A	0
CELA2B	1
CELA3A	0
CELA3B	0
CELF1	1955
CELF2	4439
CELF2_AS1	664
CELF2_AS2	0
CELF3	3
CELF4	2
CELF5	0
CELF6	4
CELP	0
CELSR1	26
CELSR2	9
CELSR3	8
CELSR3_AS1	0
CEMIP	39
CEMP1	7
CEND1	0
CENPA	3
CENPB	83
CENPBD1	61
CENPBD1P1	303
CENPC	269
CENPE	153
CENPF	81
CENPH	89
CENPI	42
CENPJ	52
CENPK	193
CENPL	27
CENPM	5
CENPN	44
CENPO	32
CENPP	11
CENPQ	22
CENPT	51
CENPU	46
CENPV	17
CENPVP1	0
