	gene_id_Covid7_R1_
BCKDK	42
BCL10	26
BCL11A	36
BCL11B	93
BCL2	27
BCL2A1	8
BCL2L1	155
BCL2L10	25
BCL2L11	61
BCL2L12	67
BCL2L13	148
BCL2L14	39
BCL2L15	63
BCL2L2	292
BCL2L2_PABPN1	0
BCL3	82
BCL6	215
BCL6B	2
BCL7A	74
BCL7B	269
BCL7C	119
BCL9	56
BCL9L	195
BCLAF1	368
BCO1	14
BCO2	440
BCOR	75
BCORL1	27
BCORP1	0
BCR	188
BCRP2	0
BCRP3	0
BCS1L	28
BCYRN1	0
BDH1	68
BDH2	30
BDKRB1	2
BDKRB2	61
BDNF	4
BDNF_AS	2
BDP1	506
BEAN1	3
BEAN1_AS1	3
BECN1	225
BECN2	1
BEGAIN	4
BEND2	0
BEND3	18
BEND3P3	7
BEND4	0
BEND5	12
BEND6	4
BEND7	23
BEST1	2
BEST2	0
BEST3	5
BEST4	34
BET1	21
BET1L	75
BEX1	1
BEX2	29
BEX4	58
BEX5	4
BFAR	32
BFSP1	4
BFSP2	3
BGLAP	1
BGLT3	0
BGN	2
BHLHA15	0
BHLHA9	0
BHLHB9	16
BHLHE22	49
BHLHE23	1
BHLHE40	263
BHLHE40_AS1	3
BHLHE41	94
BHMG1	0
BHMT	4
BHMT2	5
BICC1	10
BICD1	19
BICD2	67
BID	35
BIK	27
BIN1	76
BIN2	86
BIN3	62
BIN3_IT1	4
BIRC2	54
BIRC3	72
BIRC5	25
BIRC6	220
BIRC6_AS2	0
BIRC7	9
BIRC8	0
BISPR	35
BIVM	5
BIVM_ERCC5	0
BLACAT1	2
BLACE	1
BLCAP	89
BLID	0
BLK	9
BLM	18
BLMH	33
BLNK	21
BLOC1S1	28
BLOC1S1_RDH5	0
BLOC1S2	37
BLOC1S3	22
BLOC1S4	45
BLOC1S5	0
BLOC1S5_TXNDC5	0
BLOC1S6	58
BLVRA	164
BLVRB	54
BLZF1	45
BMF	43
BMI1	47
BMP1	15
BMP10	0
BMP15	0
BMP2	4
BMP2K	164
BMP3	44
BMP4	1
BMP5	1
BMP6	1
BMP7	21
BMP7_AS1	0
BMP8A	4
BMP8B	5
BMPER	9
BMPR1A	23
BMPR1B	53
BMPR1B_AS1	0
BMPR2	117
BMS1	354
BMS1P17	0
BMS1P18	0
BMS1P20	86
BMS1P21	0
BMS1P4	9
BMS1P5	3
BMS1P6	8
BMX	5
BNC1	2
BNC2	4
BNIP1	21
BNIP2	65
BNIP3	22
BNIP3L	114
BNIPL	50
BOC	26
BOD1	101
BOD1L1	489
BOD1L2	1
BOK	11
BOK_AS1	0
BOLA1	12
BOLA2	0
BOLA2B	0
BOLA3	10
BOLA3_AS1	4
BOLL	5
BOP1	52
BORA	11
BPESC1	1
BPGM	29
BPHL	33
BPI	1
BPIFA1	318
BPIFA2	2
BPIFA3	0
BPIFA4P	0
BPIFB1	1691
BPIFB2	4
BPIFB3	1
BPIFB4	2
BPIFB6	0
BPIFC	1
BPNT1	63
BPTF	594
BPY2	0
BPY2B	0
BPY2C	0
BRAF	35
BRAP	111
BRAT1	59
BRCA1	31
BRCA2	20
BRCAT107	0
BRCAT54	4
BRCC3	39
BRD1	170
BRD2	1042
BRD3	113
BRD4	500
BRD7	130
BRD7P3	0
BRD8	117
BRD9	91
BRDT	0
BRDTP1	0
BRE	28
BRE_AS1	4
BREA2	2
BRF1	111
BRF2	16
BRI3	28
BRI3BP	8
BRICD5	3
BRINP1	3
BRINP2	4
BRINP3	0
BRIP1	19
BRIX1	56
BRK1	108
BRMS1	125
BRMS1L	26
BROX	113
BRPF1	78
BRPF3	208
BRS3	1
BRSK1	8
BRSK2	33
BRWD1	154
BRWD1_AS1	1
BRWD1_IT2	1
BRWD3	182
BSCL2	9
BSDC1	165
BSG	262
BSN	148
BSN_AS2	1
BSND	3
BSPH1	0
BSPRY	139
BST1	9
BST2	272
BSX	0
BTAF1	100
BTBD1	177
BTBD10	60
BTBD11	6
BTBD16	0
BTBD17	2
BTBD18	6
BTBD19	13
BTBD2	81
BTBD3	115
BTBD6	56
BTBD7	101
BTBD8	7
BTBD9	173
BTC	27
BTD	8
BTF3	227
BTF3L4	80
BTF3P11	0
BTG1	250
BTG2	128
BTG3	60
BTG4	11
BTK	9
BTLA	3
BTN1A1	0
BTN2A1	88
BTN2A2	33
BTN2A3P	4
BTN3A1	152
BTN3A2	116
BTN3A3	77
BTNL10	0
BTNL2	0
BTNL3	0
BTNL8	1
BTNL9	2
BTRC	66
BUB1	182
BUB1B	34
BUB3	66
BUD13	65
BUD31	107
BVES	1
BVES_AS1	0
BYSL	26
BZRAP1	155
BZRAP1_AS1	7
BZW1	97
BZW2	52
C10orf10	4
C10orf105	2
C10orf107	45
C10orf11	5
C10orf111	6
C10orf113	4
C10orf12	96
C10orf120	0
C10orf126	0
C10orf128	8
C10orf131	0
C10orf142	0
C10orf2	46
C10orf25	6
C10orf32	84
C10orf32_ASMT	0
C10orf35	11
C10orf53	0
C10orf54	63
C10orf55	0
C10orf62	0
C10orf67	16
C10orf71	2
C10orf71_AS1	0
C10orf76	65
C10orf82	0
C10orf88	5
C10orf90	0
C10orf91	1
C10orf95	80
C10orf99	0
C11orf1	5
C11orf16	92
C11orf21	7
C11orf24	13
C11orf30	44
C11orf31	193
C11orf39	0
C11orf40	0
C11orf42	0
C11orf44	0
C11orf45	8
C11orf49	59
C11orf52	0
C11orf53	7
C11orf54	27
C11orf57	87
C11orf58	373
C11orf63	71
C11orf65	3
C11orf68	30
C11orf70	42
C11orf71	14
C11orf72	0
C11orf73	11
C11orf74	41
C11orf80	24
C11orf84	49
C11orf85	1
C11orf86	0
C11orf87	1
C11orf88	89
C11orf91	3
C11orf94	0
C11orf95	23
C11orf96	3
C11orf97	101
C11orf98	28
C12orf10	44
C12orf29	13
C12orf4	37
C12orf40	0
C12orf42	4
C12orf43	42
C12orf45	11
C12orf49	84
C12orf50	0
C12orf54	0
C12orf56	1
C12orf57	51
C12orf60	0
C12orf65	22
C12orf66	8
C12orf71	0
C12orf73	4
C12orf74	21
C12orf75	137
C12orf76	2
C12orf77	0
C12orf79	3
C12orf80	1
C14orf1	19
C14orf105	0
C14orf119	27
C14orf132	13
C14orf142	91
C14orf159	53
C14orf166	76
C14orf169	16
C14orf177	0
C14orf178	3
C14orf180	4
C14orf2	75
C14orf28	18
C14orf37	21
C14orf39	1
C14orf79	31
C14orf80	80
C14orf93	11
C15orf26	31
C15orf27	9
C15orf32	0
C15orf38_AP3S2	0
C15orf39	65
C15orf40	18
C15orf41	15
C15orf43	0
C15orf48	36
C15orf52	33
C15orf53	2
C15orf54	1
C15orf56	1
C15orf57	50
C15orf59	7
C15orf59_AS1	0
C15orf61	2
C15orf62	15
C15orf65	4
C16orf13	26
C16orf45	41
C16orf46	47
C16orf47	1
C16orf52	23
C16orf54	40
C16orf58	60
C16orf59	3
C16orf62	41
C16orf70	25
C16orf71	63
C16orf72	213
C16orf74	5
C16orf78	0
C16orf82	0
C16orf86	5
C16orf87	7
C16orf89	7
C16orf90	0
C16orf91	20
C16orf92	0
C16orf93	15
C16orf95	3
C16orf96	0
C16orf97	0
C17orf100	5
C17orf102	0
C17orf104	1
C17orf105	0
C17orf107	5
C17orf112	0
C17orf47	0
C17orf49	0
C17orf50	274
C17orf51	19
C17orf53	7
C17orf58	20
C17orf59	29
C17orf62	68
C17orf64	0
C17orf67	10
C17orf74	1
C17orf75	53
C17orf77	0
C17orf78	1
C17orf80	22
C17orf82	3
C17orf85	288
C17orf89	22
C17orf96	30
C17orf97	174
C17orf98	0
C17orf99	2
C18orf21	12
C18orf25	117
C18orf32	9
C18orf42	0
C18orf54	12
C18orf61	0
C18orf63	2
C18orf65	3
C18orf8	34
C19orf12	16
C19orf18	0
C19orf24	35
C19orf25	33
C19orf33	0
C19orf35	3
C19orf38	2
C19orf43	468
C19orf44	35
C19orf45	1
C19orf47	31
C19orf48	9
C19orf52	22
C19orf53	146
C19orf54	11
C19orf57	7
C19orf60	66
C19orf66	96
C19orf67	3
C19orf68	122
C19orf70	65
C19orf71	5
C19orf73	2
C19orf80	1
C19orf81	0
C19orf84	2
C1D	19
C1GALT1	48
C1GALT1C1	12
C1GALT1C1L	0
C1QA	127
C1QB	137
C1QBP	138
C1QC	130
C1QL1	2
C1QL2	10
C1QL3	2
C1QL4	1
C1QTNF1	2
C1QTNF1_AS1	0
C1QTNF2	1
C1QTNF3	0
C1QTNF3_AMACR	0
C1QTNF4	11
C1QTNF5	0
C1QTNF6	4
C1QTNF7	4
C1QTNF8	4
C1QTNF9	1
C1QTNF9B	0
C1QTNF9B_AS1	2
C1R	18
C1RL	17
C1RL_AS1	22
C1S	12
C1orf100	2
C1orf101	4
C1orf105	2
C1orf106	166
C1orf109	27
C1orf110	139
C1orf111	4
C1orf112	7
C1orf115	36
C1orf116	88
C1orf122	38
C1orf123	38
C1orf127	1
C1orf131	28
C1orf137	0
C1orf140	1
C1orf141	10
C1orf145	2
C1orf146	0
C1orf158	53
C1orf159	17
C1orf162	4
C1orf167	3
C1orf168	24
C1orf174	20
C1orf177	1
C1orf185	0
C1orf186	2
C1orf189	11
C1orf194	60
C1orf195	3
C1orf198	87
C1orf204	0
C1orf21	180
C1orf210	45
C1orf216	15
C1orf220	2
C1orf226	37
C1orf228	17
C1orf229	2
C1orf233	7
C1orf234	0
C1orf27	36
C1orf35	112
C1orf43	194
C1orf50	8
C1orf52	29
C1orf53	8
C1orf54	6
C1orf56	2
C1orf61	0
C1orf64	0
C1orf68	0
C1orf74	7
C1orf87	55
C1orf94	0
C1orf95	2
C2	45
C2_AS1	0
C20orf141	0
C20orf144	0
C20orf166_AS1	1
C20orf173	0
C20orf194	52
C20orf195	8
C20orf196	9
C20orf197	0
C20orf202	0
C20orf203	1
C20orf24	53
C20orf27	22
C20orf62	0
C20orf78	0
C20orf85	365
C20orf96	112
C21orf140	0
C21orf2	84
C21orf33	6
C21orf58	65
C21orf59	613
C21orf62	11
C21orf62_AS1	4
C21orf91	76
C21orf91_OT1	0
C22orf15	28
C22orf23	35
C22orf24	1
C22orf29	47
C22orf31	0
C22orf34	6
C22orf39	23
C22orf42	0
C22orf46	159
C2CD2	42
C2CD2L	83
C2CD3	89
C2CD4A	7
C2CD4B	12
C2CD4C	2
C2CD4D	11
C2CD5	82
C2orf15	10
C2orf16	6
C2orf27A	0
C2orf27B	0
C2orf40	3
C2orf42	12
C2orf44	22
C2orf47	8
C2orf48	4
C2orf49	93
C2orf50	24
C2orf54	74
C2orf57	2
C2orf61	1
C2orf66	3
C2orf68	46
C2orf69	26
C2orf70	11
C2orf71	1
C2orf72	11
C2orf73	7
C2orf74	34
C2orf76	2
C2orf78	0
C2orf80	0
C2orf81	73
C2orf82	6
C2orf83	0
C2orf88	1
C2orf91	0
C3	1055
C3AR1	7
C3P1	2
C3orf14	7
C3orf17	49
C3orf18	11
C3orf20	6
C3orf22	3
C3orf30	7
C3orf33	2
C3orf35	1
C3orf36	0
C3orf38	50
C3orf49	0
C3orf52	32
C3orf56	0
C3orf58	31
C3orf62	38
C3orf67	38
C3orf67_AS1	1
C3orf70	0
C3orf79	0
C3orf80	0
C3orf84	0
C4A	0
C4B	0
C4BPA	2
C4BPB	6
C4B_2	0
C4orf17	1
C4orf19	75
C4orf22	73
C4orf26	0
C4orf27	20
C4orf29	16
C4orf3	281
C4orf32	36
C4orf33	38
C4orf36	2
C4orf45	0
C4orf46	4
C4orf47	20
C4orf48	11
C4orf51	0
C5	0
C5AR1	29
C5AR2	0
C5orf15	74
C5orf17	0
C5orf22	71
C5orf24	58
C5orf28	18
C5orf30	15
C5orf34	3
C5orf38	4
C5orf42	146
C5orf45	12
C5orf46	0
C5orf47	0
C5orf49	222
C5orf51	65
C5orf52	0
C5orf56	15
C5orf58	3
C5orf60	0
C5orf63	7
C5orf64	0
C5orf66	15
C5orf66_AS1	8
C5orf66_AS2	0
C5orf67	0
C6	1
C6orf1	8
C6orf10	0
C6orf106	429
C6orf118	154
C6orf120	20
C6orf132	313
C6orf136	22
C6orf141	1
C6orf15	0
C6orf163	6
C6orf165	80
C6orf201	1
C6orf203	37
C6orf222	2
C6orf223	24
C6orf226	14
C6orf229	0
C6orf25	2
C6orf47	118
C6orf48	32
C6orf52	3
C6orf58	0
C6orf62	346
C6orf7	0
C6orf89	190
C6orf99	6
C7	0
C7orf13	4
C7orf25	7
C7orf26	41
C7orf31	3
C7orf33	0
C7orf34	0
C7orf43	57
C7orf49	38
C7orf50	190
C7orf55	8
C7orf55_LUC7L2	0
C7orf57	73
C7orf60	31
C7orf61	0
C7orf62	8
C7orf65	1
C7orf66	0
C7orf69	0
C7orf71	0
C7orf72	0
C7orf73	21
C7orf76	0
C7orf77	0
C8A	0
C8B	0
C8G	0
C8orf22	0
C8orf31	5
C8orf33	32
C8orf34	2
C8orf34_AS1	26
C8orf37	38
C8orf37_AS1	2
C8orf4	79
C8orf44	10
C8orf44_SGK3	0
C8orf46	71
C8orf48	0
C8orf49	1
C8orf58	9
C8orf59	10
C8orf74	0
C8orf76	28
C8orf82	52
C8orf86	2
C8orf87	0
C8orf88	6
C8orf89	0
C9	0
C9orf106	0
C9orf114	159
C9orf116	109
C9orf117	223
C9orf129	1
C9orf131	19
C9orf135	49
C9orf135_AS1	0
C9orf139	3
C9orf142	19
C9orf152	94
C9orf153	0
C9orf156	11
C9orf16	168
C9orf163	4
C9orf170	1
C9orf171	58
C9orf172	10
C9orf173	0
C9orf173_AS1	0
C9orf24	238
C9orf3	101
C9orf40	10
C9orf41_AS1	2
C9orf43	9
C9orf47	2
C9orf50	8
C9orf57	0
C9orf62	3
C9orf64	26
C9orf66	7
C9orf69	159
C9orf72	41
C9orf78	255
C9orf84	6
C9orf85	33
C9orf89	37
C9orf9	35
C9orf91	36
C9orf92	0
CA1	0
CA10	1
CA11	54
CA12	105
CA13	34
CA14	2
CA2	6
CA3	0
CA3_AS1	9
CA4	0
CA5A	0
CA5B	29
CA5BP1	6
CA6	0
CA7	1
CA8	19
CA9	0
CAAP1	43
CAB39	320
CAB39L	70
CABIN1	228
CABLES1	14
CABLES2	15
CABP1	0
CABP2	0
CABP4	9
CABP5	0
CABP7	0
CABS1	0
CABYR	7
CACFD1	109
CACHD1	38
CACNA1A	136
CACNA1B	4
CACNA1C	13
CACNA1C_AS1	4
CACNA1C_AS2	0
CACNA1C_AS4	0
CACNA1C_IT2	0
CACNA1C_IT3	0
CACNA1D	29
CACNA1E	4
CACNA1F	12
CACNA1G	14
CACNA1G_AS1	0
CACNA1H	11
CACNA1I	14
CACNA1S	1
CACNA2D1	2
CACNA2D2	5
CACNA2D3	3
CACNA2D3_AS1	0
CACNA2D4	14
CACNB1	27
CACNB2	4
CACNB3	29
CACNB4	7
CACNG1	0
CACNG2	0
CACNG3	1
CACNG4	2
CACNG5	0
CACNG6	46
CACNG7	1
CACNG8	16
CACTIN	62
CACTIN_AS1	0
CACUL1	120
CACYBP	71
CAD	34
CADM1	28
CADM2	1
CADM2_AS2	0
CADM3	0
CADM3_AS1	0
CADM4	44
CADPS	4
CADPS2	47
CAGE1	1
CAHM	3
CALB1	4
CALB2	0
CALCA	0
CALCB	0
CALCOCO1	202
CALCOCO2	251
CALCR	0
CALCRL	1
CALD1	48
CALHM1	0
CALHM2	14
CALHM3	2
CALM1	1303
CALM2	1515
CALM3	725
CALML3	3
CALML3_AS1	2
CALML4	227
CALML5	2
CALML6	0
CALN1	5
CALR	730
CALR3	2
CALU	133
CALY	2
CAMK1	10
CAMK1D	196
CAMK1G	5
CAMK2A	5
CAMK2B	41
CAMK2D	110
CAMK2G	80
CAMK2N1	7
CAMK2N2	14
CAMK4	9
CAMKK1	24
CAMKK2	66
CAMKMT	9
CAMKV	1
CAMLG	38
CAMP	1
CAMSAP1	300
CAMSAP2	69
CAMSAP3	76
CAMTA1	83
CAMTA2	85
CAND1	154
CAND1.11	0
CAND2	28
CANT1	110
CANX	878
CAP1	268
CAP2	7
CAPG	184
CAPN1	552
CAPN10	58
CAPN10_AS1	2
CAPN11	0
CAPN12	17
CAPN13	360
CAPN14	3
CAPN15	123
CAPN2	481
CAPN3	20
CAPN5	171
CAPN6	0
CAPN7	71
CAPN8	24
CAPN9	28
CAPNS1	269
CAPNS2	4
CAPRIN1	330
CAPRIN2	17
CAPS	2733
CAPS2	44
CAPSL	197
CAPZA1	119
CAPZA2	259
CAPZA3	0
CAPZB	343
CARD10	37
CARD11	182
CARD14	103
CARD16	18
CARD17	0
CARD18	0
CARD6	49
CARD8	46
CARD8_AS1	0
CARD9	19
CARF	31
CARHSP1	76
CARKD	67
CARM1	74
CARNMT1	58
CARNS1	6
CARS	234
CARS2	21
CARTPT	1
CASC1	268
CASC10	14
CASC11	2
CASC15	4
CASC16	0
CASC17	0
CASC18	0
CASC19	0
CASC2	65
CASC20	1
CASC21	1
CASC23	0
CASC3	307
CASC4	272
CASC5	40
CASC6	0
CASC8	0
CASC9	9
CASD1	24
CASK	51
CASKIN1	8
CASKIN2	30
CASP1	55
CASP10	82
CASP12	0
CASP14	0
CASP16P	3
CASP1P2	1
CASP2	67
CASP3	94
CASP4	114
CASP5	10
CASP6	8
CASP7	137
CASP8	142
CASP8AP2	64
CASP9	36
CASQ1	1
CASQ2	1
CASR	0
CASS4	5
CAST	1342
CASZ1	302
CAT	51
CATIP	47
CATIP_AS1	0
CATIP_AS2	0
CATSPER1	1
CATSPER2	12
CATSPER2P1	6
CATSPER3	5
CATSPER4	0
CATSPERB	7
CATSPERD	1
CATSPERG	5
CAV1	9
CAV2	23
CAV3	0
CBARP	1
CBFA2T2	105
CBFA2T3	16
CBFB	183
CBL	80
CBLB	76
CBLC	30
CBLL1	44
CBLN1	3
CBLN2	0
CBLN3	8
CBLN4	7
CBR1	265
CBR3	41
CBR3_AS1	2
CBR4	23
CBS	2
CBWD1	20
CBWD2	16
CBWD3	0
CBWD5	6
CBWD6	1
CBX1	90
CBX2	2
CBX3	267
CBX3P2	8
CBX4	192
CBX5	341
CBX6	268
CBX7	70
CBX8	77
CBY1	127
CBY3	2
CC2D1A	157
CC2D1B	130
CC2D2A	266
CC2D2B	0
CCAR1	428
CCAR2	312
CCAT1	2
CCAT2	0
CCBE1	8
CCBL1	13
CCBL2	7
CCDC101	31
CCDC102A	55
CCDC102B	6
CCDC103	149
CCDC105	1
CCDC106	29
CCDC107	5
CCDC108	249
CCDC109B	15
CCDC110	1
CCDC112	27
CCDC113	297
CCDC114	222
CCDC115	47
CCDC116	2
CCDC117	81
CCDC12	179
CCDC120	77
CCDC121	13
CCDC122	19
CCDC124	124
CCDC125	194
CCDC126	15
CCDC127	17
CCDC129	0
CCDC13	86
CCDC13_AS1	0
CCDC130	35
CCDC134	36
CCDC136	42
CCDC137	54
CCDC138	29
CCDC14	33
CCDC140	1
CCDC141	3
CCDC142	13
CCDC144A	0
CCDC144B	1
CCDC144CP	0
CCDC144NL	0
CCDC144NL_AS1	4
CCDC146	546
CCDC148	65
CCDC148_AS1	0
CCDC149	37
CCDC15	11
CCDC150	7
CCDC151	83
CCDC152	6
CCDC153	72
CCDC154	7
CCDC155	1
CCDC157	9
CCDC158	2
CCDC159	20
CCDC160	99
CCDC162P	1
CCDC163P	1
CCDC166	1
CCDC167	11
CCDC168	2
CCDC169	0
CCDC169_SOHLH2	0
CCDC17	386
CCDC170	464
CCDC171	41
CCDC172	0
CCDC173	230
CCDC174	139
CCDC175	7
CCDC176	400
CCDC177	4
CCDC178	1
CCDC179	0
CCDC18	36
CCDC180	0
CCDC181	255
CCDC182	0
CCDC183	4
CCDC183_AS1	5
CCDC184	18
CCDC185	1
CCDC186	364
CCDC22	23
CCDC24	45
CCDC25	210
CCDC26	0
CCDC27	1
CCDC28A	61
CCDC28B	14
CCDC3	3
CCDC30	106
CCDC33	86
CCDC34	256
CCDC36	2
CCDC37	143
CCDC37_AS1	0
CCDC38	0
CCDC39	58
CCDC40	357
CCDC42	2
CCDC42B	125
CCDC43	80
CCDC47	156
CCDC50	153
CCDC51	27
CCDC53	31
CCDC54	0
CCDC57	81
CCDC58	12
CCDC59	56
CCDC6	219
CCDC60	113
CCDC61	34
CCDC62	6
CCDC63	0
CCDC64	271
CCDC64B	310
CCDC65	158
CCDC66	149
CCDC67	55
CCDC68	9
CCDC69	265
CCDC7	17
CCDC70	1
CCDC71	18
CCDC71L	63
CCDC73	16
CCDC74A	39
CCDC74B	18
CCDC77	28
CCDC78	150
CCDC79	1
CCDC8	15
CCDC80	777
CCDC81	131
CCDC82	132
CCDC83	1
CCDC84	21
CCDC85A	11
CCDC85B	45
CCDC85C	93
CCDC86	53
CCDC87	5
CCDC88A	126
CCDC88B	224
CCDC88C	587
CCDC89	87
CCDC9	178
CCDC90B	60
CCDC91	83
CCDC92	104
CCDC93	100
CCDC94	102
CCDC96	388
CCDC97	297
CCER1	2
CCER2	2
CCHCR1	102
CCHE1	26
CCIN	0
CCK	0
CCKAR	3
CCKBR	4
CCL1	0
CCL11	0
CCL13	0
CCL14	0
CCL15	0
CCL15_CCL14	0
CCL16	0
CCL17	3
CCL18	3
CCL19	8
CCL2	19
CCL20	4
CCL21	0
CCL22	2
CCL23	0
CCL24	0
CCL25	8
CCL26	0
CCL27	0
CCL28	106
CCL3	0
CCL3L1	0
CCL3L3	0
CCL4	0
CCL4L1	2
CCL4L2	4
CCL5	167
CCL7	0
CCL8	6
CCM2	34
CCM2L	8
CCNA1	29
CCNA2	14
CCNB1	27
CCNB1IP1	21
CCNB2	9
CCNB3	5
CCNC	50
CCND1	442
CCND2	74
CCND2_AS1	0
CCND3	98
CCNDBP1	105
CCNE1	8
CCNE2	11
CCNF	75
CCNG1	52
CCNG2	97
CCNH	26
CCNI	329
CCNI2	5
CCNJ	9
CCNJL	14
CCNK	161
CCNL1	130
CCNL2	73
CCNO	296
CCNT1	53
CCNT2	34
CCNT2_AS1	0
CCNY	113
CCNYL1	68
CCNYL2	0
CCP110	149
CCPG1	60
CCR1	42
CCR10	1
CCR2	13
CCR3	0
CCR4	2
CCR5	148
CCR6	4
CCR7	9
CCR8	0
CCR9	5
CCRL2	10
CCS	40
CCSAP	21
CCSER1	15
CCSER2	88
CCT2	125
CCT3	208
CCT4	118
CCT5	145
CCT6A	169
CCT6B	12
CCT6P1	1
CCT6P3	11
CCT7	224
CCT8	69
CCT8L2	4
CCZ1	6
CCZ1B	5
CD101	4
CD109	16
CD14	26
CD151	72
CD160	2
CD163	144
CD163L1	5
CD164	404
CD164L2	31
CD177	9
CD180	10
CD19	17
CD1A	1
CD1B	0
CD1C	0
CD1D	5
CD1E	0
CD2	58
CD200	4
CD200R1	19
CD200R1L	4
CD207	0
CD209	13
CD22	3
CD226	31
CD24	294
CD244	15
CD247	24
CD248	1
CD27	6
CD27_AS1	14
CD274	54
CD276	32
CD28	36
CD2AP	436
CD2BP2	155
CD300A	12
CD300C	3
CD300E	27
CD300LB	2
CD300LD	0
CD300LF	13
CD300LG	1
CD302	1
CD320	6
CD33	0
CD34	1
CD36	43
CD37	33
CD38	61
CD3D	39
CD3E	33
CD3EAP	9
CD3G	16
CD4	97
CD40	43
CD40LG	7
CD44	269
CD46	75
CD47	127
CD48	33
CD5	22
CD52	19
CD53	45
CD55	242
CD58	6
CD59	372
CD5L	0
CD6	38
CD63	400
CD68	199
CD69	9
CD7	34
CD70	0
CD72	22
CD74	3170
CD79A	2
CD79B	4
CD80	3
CD81	75
CD81_AS1	2
CD82	328
CD83	20
CD84	69
CD86	25
CD8A	36
CD8B	1
CD9	91
CD93	37
CD96	17
CD99	98
CD99L2	43
CD99P1	25
CDA	0
CDADC1	16
CDAN1	68
CDC123	78
CDC14A	74
CDC14B	45
CDC14C	0
CDC16	72
CDC20	45
CDC20B	637
CDC23	36
CDC25A	14
CDC25B	107
CDC25C	5
CDC26	37
CDC27	38
CDC34	65
CDC37	434
CDC37L1	108
CDC37L1_AS1	0
CDC40	81
CDC42	533
CDC42BPA	217
CDC42BPB	295
CDC42BPG	211
CDC42EP1	43
CDC42EP2	31
CDC42EP3	80
CDC42EP4	137
CDC42EP5	155
CDC42P3	1
CDC42SE1	284
CDC42SE2	202
CDC45	9
CDC5L	191
CDC6	8
CDC7	12
CDC73	187
CDCA2	15
CDCA3	5
CDCA4	16
CDCA5	17
CDCA7	10
CDCA7L	67
CDCA8	12
CDCP1	61
CDCP2	1
CDH1	211
CDH10	0
CDH11	2
CDH12	1
CDH13	4
CDH15	6
CDH16	1
CDH17	0
CDH18	0
CDH19	0
CDH2	0
CDH20	0
CDH22	7
CDH23	17
CDH24	5
CDH26	21
CDH3	45
CDH4	3
CDH5	4
CDH6	1
CDH7	0
CDH8	0
CDH9	0
CDHR1	6
CDHR2	4
CDHR3	243
CDHR4	44
CDHR5	15
CDIP1	26
CDIPT	30
CDIPT_AS1	2
CDK1	20
CDK10	55
CDK11A	124
CDK11B	167
CDK12	216
CDK13	313
CDK14	48
CDK15	1
CDK16	68
CDK17	78
CDK18	54
CDK19	68
CDK2	20
CDK20	37
CDK2AP1	98
CDK2AP2	116
CDK3	0
CDK4	25
CDK5	39
CDK5R1	10
CDK5R2	15
CDK5RAP1	45
CDK5RAP2	405
CDK5RAP3	155
CDK6	77
CDK7	29
CDK8	16
CDK9	214
CDKAL1	59
CDKL1	80
CDKL2	16
CDKL3	9
CDKL4	8
CDKL5	17
CDKN1A	92
CDKN1B	264
CDKN1C	16
CDKN2A	40
CDKN2A_AS1	0
CDKN2AIP	25
CDKN2AIPNL	40
CDKN2B	48
CDKN2B_AS1	32
CDKN2C	28
CDKN2D	32
CDKN3	1
CDNF	12
CDO1	0
CDON	14
CDPF1	7
CDR1	58
CDR2	65
CDR2L	10
CDRT1	11
CDRT15	0
CDRT15L2	0
CDRT15P1	1
CDRT15P2	0
CDRT4	1
CDRT7	0
CDRT8	0
CDS1	158
CDS2	87
CDSN	2
CDT1	35
CDV3	521
CDX1	1
CDX2	0
CDX4	1
CDY1	0
CDY1B	0
CDY2A	0
CDY2B	0
CDYL	110
CDYL2	20
CEACAM1	41
CEACAM16	0
CEACAM18	0
CEACAM19	0
CEACAM20	0
CEACAM21	26
CEACAM22P	1
CEACAM3	121
CEACAM4	2
CEACAM5	301
CEACAM6	108
CEACAM7	2
CEACAM8	0
CEBPA	65
CEBPA_AS1	6
CEBPB	108
CEBPB_AS1	4
CEBPD	120
CEBPE	1
CEBPG	72
CEBPZ	188
CEBPZOS	44
CECR1	74
CECR2	4
CECR3	0
CECR5	27
CECR5_AS1	0
CECR6	4
CECR7	3
CEL	3
CELA1	0
CELA2A	0
CELA2B	2
CELA3A	0
CELA3B	1
CELF1	433
CELF2	68
CELF2_AS1	2
CELF2_AS2	0
CELF3	7
CELF4	3
CELF5	2
CELF6	10
CELP	0
CELSR1	431
CELSR2	40
CELSR3	11
CELSR3_AS1	1
CEMIP	15
CEMP1	8
CEND1	0
CENPA	130
CENPB	321
CENPBD1	24
CENPBD1P1	124
CENPC	62
CENPE	57
CENPF	82
CENPH	8
CENPI	4
CENPJ	35
CENPK	17
CENPL	9
CENPM	6
CENPN	34
CENPO	14
CENPP	5
CENPQ	13
CENPT	50
CENPU	26
CENPV	2
CENPVP1	0
CENPVP2	0
CENPW	11
CEP104	175
CEP112	134
CEP120	107
CEP126	176
CEP128	88
CEP131	111
CEP135	45
CEP152	44
CEP162	124
CEP164	92
CEP170	51
CEP170B	375
CEP170P1	0
CEP19	39
CEP192	40
CEP250	206
CEP290	196
CEP295	69
CEP295NL	7
CEP350	288
CEP41	54
CEP44	36
CEP55	19
CEP57	78
CEP57L1	14
CEP63	104
CEP68	45
CEP70	44
CEP72	29
CEP76	16
CEP78	30
CEP83	103
CEP83_AS1	2
CEP85	52
CEP85L	62
CEP89	79
