	gene_id_FLU_22_S38_
BARHL2	0
BARX1	0
BARX2	4
BASP1	2986
BASP1P1	1
BATF	141
BATF2	56
BATF3	44
BAX	301
BAZ1A	6450
BAZ1B	1778
BAZ2A	1679
BAZ2B	7830
BBC3	95
BBIP1	430
BBOX1	0
BBOX1_AS1	0
BBS1	130
BBS10	325
BBS12	60
BBS2	402
BBS4	290
BBS5	26
BBS7	225
BBS9	521
BBX	3281
BCAM	5
BCAN	1
BCAP29	528
BCAP31	713
BCAR1	2
BCAR3	20
BCAR4	0
BCAS1	13
BCAS2	467
BCAS3	1203
BCAS4	35
BCAT1	454
BCAT2	63
BCCIP	460
BCDIN3D	41
BCDIN3D_AS1	35
BCHE	0
BCKDHA	495
BCKDHB	224
BCKDK	450
BCL10	1030
BCL11A	182
BCL11B	2833
BCL2	2235
BCL2A1	2571
BCL2L1	3284
BCL2L10	0
BCL2L11	1210
BCL2L12	33
BCL2L13	1107
BCL2L14	11
BCL2L15	64
BCL2L2	125
BCL2L2_PABPN1	0
BCL3	167
BCL6	3107
BCL6B	2
BCL7A	48
BCL7B	273
BCL7C	72
BCL9	110
BCL9L	235
BCLAF1	10923
BCO1	0
BCO2	22
BCOR	517
BCORL1	92
BCORP1	104
BCR	780
BCRP2	0
BCRP3	1
BCS1L	142
BCYRN1	0
BDH1	41
BDH2	191
BDKRB1	1
BDKRB2	0
BDNF	4
BDNF_AS	14
BDP1	3364
BEAN1	46
BEAN1_AS1	12
BECN1	1210
BECN2	0
BEGAIN	5
BEND2	433
BEND3	21
BEND3P3	179
BEND4	63
BEND5	13
BEND6	3
BEND7	43
BEST1	1021
BEST2	0
BEST3	17
BEST4	2
BET1	198
BET1L	211
BEX1	4
BEX2	45
BEX4	185
BEX5	16
BFAR	427
BFSP1	49
BFSP2	6
BGLAP	0
BGLT3	0
BGN	0
BHLHA15	10
BHLHA9	0
BHLHB9	32
BHLHE22	3
BHLHE23	0
BHLHE40	1363
BHLHE40_AS1	33
BHLHE41	37
BHMG1	0
BHMT	3
BHMT2	0
BICC1	8
BICD1	88
BICD2	1795
BID	2335
BIK	67
BIN1	572
BIN2	5293
BIN3	686
BIN3_IT1	187
BIRC2	3905
BIRC3	3880
BIRC5	56
BIRC6	11749
BIRC6_AS2	50
BIRC7	0
BIRC8	0
BISPR	288
BIVM	73
BIVM_ERCC5	0
BLACAT1	0
BLACE	0
BLCAP	305
BLID	0
BLK	93
BLM	329
BLMH	390
BLNK	68
BLOC1S1	15
BLOC1S1_RDH5	0
BLOC1S2	712
BLOC1S3	35
BLOC1S4	145
BLOC1S5	0
BLOC1S5_TXNDC5	0
BLOC1S6	2671
BLVRA	567
BLVRB	2471
BLZF1	701
BMF	350
BMI1	5
BMP1	59
BMP10	5
BMP15	0
BMP2	4
BMP2K	3040
BMP3	2
BMP4	0
BMP5	0
BMP6	267
BMP7	0
BMP7_AS1	0
BMP8A	25
BMP8B	68
BMPER	3
BMPR1A	190
BMPR1B	6
BMPR1B_AS1	0
BMPR2	1244
BMS1	843
BMS1P17	0
BMS1P18	0
BMS1P20	310
BMS1P21	1
BMS1P4	158
BMS1P5	138
BMS1P6	152
BMX	93
BNC1	1
BNC2	151
BNIP1	86
BNIP2	3835
BNIP3	236
BNIP3L	31397
BNIPL	26
BOC	6
BOD1	157
BOD1L1	10686
BOD1L2	0
BOK	7
BOK_AS1	0
BOLA1	45
BOLA2	0
BOLA2B	0
BOLA3	47
BOLA3_AS1	253
BOLL	13
BOP1	116
BORA	236
BPESC1	0
BPGM	6888
BPHL	65
BPI	211
BPIFA1	0
BPIFA2	0
BPIFA3	0
BPIFA4P	3
BPIFB1	0
BPIFB2	0
BPIFB3	0
BPIFB4	1
BPIFB6	1
BPIFC	0
BPNT1	333
BPTF	5557
BPY2	0
BPY2B	0
BPY2C	0
BRAF	894
BRAP	788
BRAT1	419
BRCA1	515
BRCA2	807
BRCAT107	3
BRCAT54	6
BRCC3	408
BRD1	713
BRD2	2616
BRD3	253
BRD4	665
BRD7	1727
BRD7P3	209
BRD8	380
BRD9	588
BRDT	1
BRDTP1	0
BRE	790
BRE_AS1	40
BREA2	2
BRF1	230
BRF2	174
BRI3	513
BRI3BP	56
BRICD5	13
BRINP1	1
BRINP2	0
BRINP3	1
BRIP1	220
BRIX1	279
BRK1	1148
BRMS1	541
BRMS1L	79
BROX	2583
BRPF1	639
BRPF3	435
BRS3	1
BRSK1	5
BRSK2	1
BRWD1	7433
BRWD1_AS1	4
BRWD1_IT2	3
BRWD3	3960
BSCL2	4
BSDC1	1325
BSG	10826
BSN	17
BSN_AS2	3
BSND	0
BSPH1	0
BSPRY	16
BST1	1112
BST2	899
BSX	0
BTAF1	4130
BTBD1	1478
BTBD10	1039
BTBD11	295
BTBD16	0
BTBD17	2
BTBD18	52
BTBD19	41
BTBD2	239
BTBD3	176
BTBD6	371
BTBD7	939
BTBD8	64
BTBD9	993
BTC	0
BTD	227
BTF3	3396
BTF3L4	769
BTF3P11	0
BTG1	12011
BTG2	2329
BTG3	216
BTG4	0
BTK	2163
BTLA	535
BTN1A1	24
BTN2A1	1048
BTN2A2	348
BTN2A3P	76
BTN3A1	5282
BTN3A2	2871
BTN3A3	1577
BTNL10	17
BTNL2	2
BTNL3	0
BTNL8	229
BTNL9	11
BTRC	364
BUB1	225
BUB1B	140
BUB3	1483
BUD13	326
BUD31	352
BVES	8
BVES_AS1	2
BYSL	217
BZRAP1	673
BZRAP1_AS1	240
BZW1	3725
BZW2	464
C10orf10	56
C10orf105	190
C10orf107	2
C10orf11	130
C10orf111	3
C10orf113	0
C10orf12	1360
C10orf120	0
C10orf126	0
C10orf128	568
C10orf131	66
C10orf142	0
C10orf2	60
C10orf25	46
C10orf32	304
C10orf32_ASMT	0
C10orf35	4
C10orf53	0
C10orf54	6523
C10orf55	1
C10orf62	0
C10orf67	0
C10orf71	0
C10orf71_AS1	0
C10orf76	666
C10orf82	1
C10orf88	181
C10orf90	1
C10orf91	2
C10orf95	5
C10orf99	0
C11orf1	52
C11orf16	0
C11orf21	1177
C11orf24	69
C11orf30	1221
C11orf31	381
C11orf39	0
C11orf40	0
C11orf42	4
C11orf44	2
C11orf45	5
C11orf49	76
C11orf52	0
C11orf53	3
C11orf54	403
C11orf57	608
C11orf58	2129
C11orf63	56
C11orf65	17
C11orf68	79
C11orf70	0
C11orf71	155
C11orf72	0
C11orf73	196
C11orf74	13
C11orf80	172
C11orf84	32
C11orf85	1
C11orf86	0
C11orf87	0
C11orf88	0
C11orf91	1
C11orf94	2
C11orf95	93
C11orf96	1
C11orf97	0
C11orf98	1
C12orf10	310
C12orf29	290
C12orf4	523
C12orf40	16
C12orf42	50
C12orf43	162
C12orf45	48
C12orf49	623
C12orf50	0
C12orf54	3
C12orf56	2
C12orf57	288
C12orf60	14
C12orf65	182
C12orf66	157
C12orf71	4
C12orf73	35
C12orf74	4
C12orf75	587
C12orf76	314
C12orf77	0
C12orf79	51
C12orf80	2
C14orf1	107
C14orf105	19
C14orf119	599
C14orf132	22
C14orf142	73
C14orf159	1996
C14orf166	949
C14orf169	238
C14orf177	0
C14orf178	18
C14orf180	0
C14orf2	378
C14orf28	110
C14orf37	5
C14orf39	0
C14orf79	21
C14orf80	101
C14orf93	158
C15orf26	25
C15orf27	32
C15orf32	3
C15orf38_AP3S2	0
C15orf39	1095
C15orf40	148
C15orf41	85
C15orf43	25
C15orf48	8
C15orf52	32
C15orf53	25
C15orf54	11
C15orf56	2
C15orf57	346
C15orf59	0
C15orf59_AS1	0
C15orf61	29
C15orf62	40
C15orf65	6
C16orf13	41
C16orf45	119
C16orf46	5
C16orf47	1
C16orf52	319
C16orf54	2934
C16orf58	269
C16orf59	4
C16orf62	710
C16orf70	168
C16orf71	4
C16orf72	3266
C16orf74	23
C16orf78	0
C16orf82	0
C16orf86	28
C16orf87	157
C16orf89	1
C16orf90	1
C16orf91	88
C16orf92	0
C16orf93	5
C16orf95	7
C16orf96	8
C16orf97	0
C17orf100	22
C17orf102	0
C17orf104	46
C17orf105	1
C17orf107	47
C17orf112	0
C17orf47	2
C17orf49	0
C17orf50	1
C17orf51	30
C17orf53	22
C17orf58	30
C17orf59	147
C17orf62	1137
C17orf64	0
C17orf67	62
C17orf74	0
C17orf75	153
C17orf77	11
C17orf78	1
C17orf80	321
C17orf82	0
C17orf85	940
C17orf89	65
C17orf96	9
C17orf97	20
C17orf98	0
C17orf99	8
C18orf21	297
C18orf25	2036
C18orf32	1
C18orf42	0
C18orf54	158
C18orf61	9
C18orf63	3
C18orf65	9
C18orf8	1245
C19orf12	306
C19orf18	0
C19orf24	52
C19orf25	146
C19orf33	0
C19orf35	64
C19orf38	756
C19orf43	280
C19orf44	8
C19orf45	1
C19orf47	53
C19orf48	133
C19orf52	146
C19orf53	187
C19orf54	42
C19orf57	1
C19orf60	126
C19orf66	432
C19orf67	1
C19orf68	15
C19orf70	152
C19orf71	17
C19orf73	7
C19orf80	0
C19orf81	0
C19orf84	2
C1D	175
C1GALT1	3441
C1GALT1C1	541
C1GALT1C1L	0
C1QA	228
C1QB	141
C1QBP	557
C1QC	17
C1QL1	0
C1QL2	0
C1QL3	91
C1QL4	0
C1QTNF1	0
C1QTNF1_AS1	0
C1QTNF2	2
C1QTNF3	85
C1QTNF3_AMACR	11
C1QTNF4	1
C1QTNF5	0
C1QTNF6	15
C1QTNF7	146
C1QTNF8	1
C1QTNF9	8
C1QTNF9B	0
C1QTNF9B_AS1	5
C1R	41
C1RL	668
C1RL_AS1	282
C1S	8
C1orf100	8
C1orf101	22
C1orf105	14
C1orf106	3
C1orf109	97
C1orf110	0
C1orf111	2
C1orf112	376
C1orf115	30
C1orf116	31
C1orf122	125
C1orf123	303
C1orf127	3
C1orf131	179
C1orf137	0
C1orf140	0
C1orf141	0
C1orf145	9
C1orf146	13
C1orf158	0
C1orf159	52
C1orf162	1189
C1orf167	6
C1orf168	4
C1orf174	298
C1orf177	68
C1orf185	0
C1orf186	23
C1orf189	5
C1orf194	4
C1orf195	3
C1orf198	312
C1orf204	10
C1orf21	735
C1orf210	2
C1orf216	173
C1orf220	20
C1orf226	5
C1orf228	72
C1orf229	0
C1orf233	3
C1orf234	0
C1orf27	724
C1orf35	62
C1orf43	905
C1orf50	160
C1orf52	459
C1orf53	1
C1orf54	10
C1orf56	130
C1orf61	2
C1orf64	0
C1orf68	0
C1orf74	209
C1orf87	0
C1orf94	0
C1orf95	42
C2	106
C2_AS1	0
C20orf141	0
C20orf144	4
C20orf166_AS1	0
C20orf173	5
C20orf194	417
C20orf195	15
C20orf196	139
C20orf197	162
C20orf202	3
C20orf203	2
C20orf24	54
C20orf27	90
C20orf62	0
C20orf78	1
C20orf85	0
C20orf96	11
C21orf140	0
C21orf2	146
C21orf33	108
C21orf58	32
C21orf59	240
C21orf62	23
C21orf62_AS1	17
C21orf91	1525
C21orf91_OT1	25
C22orf15	2
C22orf23	25
C22orf24	4
C22orf29	223
C22orf31	1
C22orf34	199
C22orf39	393
C22orf42	1
C22orf46	86
C2CD2	189
C2CD2L	168
C2CD3	1282
C2CD4A	2
C2CD4B	0
C2CD4C	0
C2CD4D	14
C2CD5	1929
C2orf15	13
C2orf16	16
C2orf27A	25
C2orf27B	0
C2orf40	4
C2orf42	176
C2orf44	208
C2orf47	199
C2orf48	10
C2orf49	782
C2orf50	1
C2orf54	0
C2orf57	0
C2orf61	25
C2orf66	2
C2orf68	889
C2orf69	457
C2orf70	0
C2orf71	5
C2orf72	0
C2orf73	0
C2orf74	39
C2orf76	46
C2orf78	0
C2orf80	0
C2orf81	5
C2orf82	0
C2orf83	1
C2orf88	1805
C2orf91	1
C3	58
C3AR1	882
C3P1	1
C3orf14	42
C3orf17	1056
C3orf18	139
C3orf20	13
C3orf22	2
C3orf30	1
C3orf33	20
C3orf35	135
C3orf36	0
C3orf38	1060
C3orf49	17
C3orf52	10
C3orf56	0
C3orf58	1513
C3orf62	654
C3orf67	2
C3orf67_AS1	3
C3orf70	19
C3orf79	0
C3orf80	0
C3orf84	2
C4A	0
C4B	0
C4BPA	25
C4BPB	0
C4B_2	0
C4orf17	2
C4orf19	64
C4orf22	1
C4orf26	2
C4orf27	168
C4orf29	470
C4orf3	1749
C4orf32	269
C4orf33	445
C4orf36	2
C4orf45	13
C4orf46	149
C4orf47	2
C4orf48	16
C4orf51	0
C5	233
C5AR1	1872
C5AR2	463
C5orf15	753
C5orf17	8
C5orf22	581
C5orf24	649
C5orf28	170
C5orf30	119
C5orf34	80
C5orf38	0
C5orf42	776
C5orf45	79
C5orf46	0
C5orf47	28
C5orf49	1
C5orf51	482
C5orf52	0
C5orf56	481
C5orf58	1156
C5orf60	0
C5orf63	228
C5orf64	0
C5orf66	515
C5orf66_AS1	0
C5orf66_AS2	0
C5orf67	23
C6	0
C6orf1	110
C6orf10	6
C6orf106	1547
C6orf118	0
C6orf120	905
C6orf132	3
C6orf136	78
C6orf141	0
C6orf15	0
C6orf163	173
C6orf165	4
C6orf201	42
C6orf203	73
C6orf222	4
C6orf223	0
C6orf226	25
C6orf229	80
C6orf25	258
C6orf47	485
C6orf48	577
C6orf52	3
C6orf58	7
C6orf62	6065
C6orf7	0
C6orf89	1819
C6orf99	2
C7	0
C7orf13	22
C7orf25	180
C7orf26	280
C7orf31	104
C7orf33	0
C7orf34	2
C7orf43	293
C7orf49	971
C7orf50	166
C7orf55	2
C7orf55_LUC7L2	0
C7orf57	5
C7orf60	1338
C7orf61	3
C7orf62	0
C7orf65	2
C7orf66	0
C7orf69	1
C7orf71	75
C7orf72	0
C7orf73	1108
C7orf76	0
C7orf77	0
C8A	0
C8B	3
C8G	5
C8orf22	0
C8orf31	9
C8orf33	254
C8orf34	4
C8orf34_AS1	0
C8orf37	47
C8orf37_AS1	10
C8orf4	0
C8orf44	43
C8orf44_SGK3	1
C8orf46	28
C8orf48	0
C8orf49	0
C8orf58	90
C8orf59	189
C8orf74	0
C8orf76	25
C8orf82	81
C8orf86	0
C8orf87	0
C8orf88	43
C8orf89	0
C9	8
C9orf106	14
C9orf114	292
C9orf116	3
C9orf117	8
C9orf129	0
C9orf131	197
C9orf135	0
C9orf135_AS1	0
C9orf139	46
C9orf142	198
C9orf152	4
C9orf153	7
C9orf156	645
C9orf16	119
C9orf163	3
C9orf170	2
C9orf171	0
C9orf172	14
C9orf173	1
C9orf173_AS1	0
C9orf24	2
C9orf3	275
C9orf40	194
C9orf41_AS1	50
C9orf43	7
C9orf47	58
C9orf50	0
C9orf57	1
C9orf62	0
C9orf64	203
C9orf66	306
C9orf69	373
C9orf72	6441
C9orf78	3345
C9orf84	1683
C9orf85	89
C9orf89	300
C9orf9	14
C9orf91	381
C9orf92	0
CA1	5734
CA10	0
CA11	25
CA12	7
CA13	121
CA14	103
CA2	342
CA3	12
CA3_AS1	25
CA4	212
CA5A	0
CA5B	506
CA5BP1	67
CA6	41
CA7	3
CA8	33
CA9	1
CAAP1	410
CAB39	5050
CAB39L	88
CABIN1	1019
CABLES1	10
CABLES2	109
CABP1	0
CABP2	0
CABP4	70
CABP5	6
CABP7	8
CABS1	0
CABYR	16
CACFD1	59
CACHD1	8
CACNA1A	29
CACNA1B	0
CACNA1C	29
CACNA1C_AS1	7
CACNA1C_AS2	2
CACNA1C_AS4	0
CACNA1C_IT2	1
CACNA1C_IT3	0
CACNA1D	96
CACNA1E	383
CACNA1F	9
CACNA1G	0
CACNA1G_AS1	0
CACNA1H	20
CACNA1I	136
CACNA1S	0
CACNA2D1	1
CACNA2D2	87
CACNA2D3	50
CACNA2D3_AS1	0
CACNA2D4	121
CACNB1	43
CACNB2	219
CACNB3	11
CACNB4	179
CACNG1	14
CACNG2	0
CACNG3	1
CACNG4	7
CACNG5	1
CACNG6	20
CACNG7	0
CACNG8	42
CACTIN	108
CACTIN_AS1	4
CACUL1	3558
CACYBP	656
CAD	329
CADM1	82
CADM2	1
CADM2_AS2	0
CADM3	0
CADM3_AS1	0
CADM4	42
CADPS	0
CADPS2	1
CAGE1	2
CAHM	6
CALB1	84
CALB2	0
CALCA	2
CALCB	0
CALCOCO1	1818
CALCOCO2	1739
CALCR	0
CALCRL	106
CALD1	169
CALHM1	10
CALHM2	217
CALHM3	2
CALM1	6959
CALM2	8188
CALM3	1322
CALML3	0
CALML3_AS1	0
CALML4	1324
CALML5	0
CALML6	0
CALN1	6
CALR	2235
CALR3	1
CALU	951
CALY	3
CAMK1	331
CAMK1D	1735
CAMK1G	5
CAMK2A	0
CAMK2B	2
CAMK2D	1472
CAMK2G	1300
CAMK2N1	14
CAMK2N2	3
CAMK4	702
CAMKK1	149
CAMKK2	1922
CAMKMT	79
CAMKV	0
CAMLG	429
CAMP	199
CAMSAP1	682
CAMSAP2	147
CAMSAP3	0
CAMTA1	213
CAMTA2	151
CAND1	2356
CAND1.11	5
CAND2	36
CANT1	899
CANX	8331
CAP1	9872
CAP2	0
CAPG	743
CAPN1	1381
CAPN10	312
CAPN10_AS1	56
CAPN11	10
CAPN12	60
CAPN13	12
CAPN14	8
CAPN15	233
CAPN2	5443
CAPN3	349
CAPN5	34
CAPN6	0
CAPN7	1861
CAPN8	2
CAPN9	0
CAPNS1	687
CAPNS2	81
CAPRIN1	4655
CAPRIN2	1011
CAPS	58
CAPS2	102
CAPSL	0
CAPZA1	9562
CAPZA2	4021
CAPZA3	0
CAPZB	1166
CARD10	0
CARD11	752
CARD14	56
CARD16	1106
CARD17	49
CARD18	0
CARD6	589
CARD8	3569
CARD8_AS1	604
CARD9	335
CARF	497
CARHSP1	454
CARKD	400
CARM1	471
CARNMT1	344
CARNS1	27
CARS	1089
CARS2	894
CARTPT	0
CASC1	62
CASC10	0
CASC11	8
CASC15	0
CASC16	2
CASC17	0
CASC18	5
CASC19	13
CASC2	0
CASC20	3
CASC21	1
CASC23	1
CASC3	1849
CASC4	3046
CASC5	378
CASC6	0
CASC8	4
CASC9	0
CASD1	965
CASK	750
CASKIN1	0
CASKIN2	3
CASP1	4562
CASP10	1545
CASP12	0
CASP14	2
CASP16P	9
CASP1P2	67
CASP2	659
CASP3	1082
CASP4	5228
CASP5	517
CASP6	189
CASP7	593
CASP8	5237
CASP8AP2	1749
CASP9	329
CASQ1	6
CASQ2	1
CASR	3
CASS4	656
CAST	6291
CASZ1	86
CAT	5846
CATIP	14
CATIP_AS1	8
CATIP_AS2	5
CATSPER1	63
CATSPER2	22
CATSPER2P1	10
CATSPER3	29
CATSPER4	1
CATSPERB	63
CATSPERD	0
CATSPERG	22
CAV1	35
CAV2	153
CAV3	1
CBARP	0
CBFA2T2	310
CBFA2T3	171
CBFB	1720
CBL	2351
CBLB	1298
CBLC	0
CBLL1	807
CBLN1	0
CBLN2	0
CBLN3	3
CBLN4	0
CBR1	248
CBR3	23
CBR3_AS1	8
CBR4	675
CBS	1
CBWD1	182
CBWD2	405
CBWD3	60
CBWD5	409
CBWD6	64
CBX1	555
CBX2	7
CBX3	1538
CBX3P2	76
CBX4	372
CBX5	956
CBX6	327
CBX7	474
CBX8	16
CBY1	51
CBY3	3
CC2D1A	83
CC2D1B	505
CC2D2A	1777
CC2D2B	69
CCAR1	1455
CCAR2	1116
CCAT1	21
CCAT2	18
CCBE1	0
CCBL1	42
CCBL2	476
CCDC101	285
CCDC102A	92
CCDC102B	12
CCDC103	0
CCDC105	0
CCDC106	1
CCDC107	11
CCDC108	3
CCDC109B	698
CCDC110	1
CCDC112	234
CCDC113	5
CCDC114	0
CCDC115	406
CCDC116	2
CCDC117	733
CCDC12	193
CCDC120	25
CCDC121	48
CCDC122	11
CCDC124	58
CCDC125	794
CCDC126	336
CCDC127	117
CCDC129	0
CCDC13	22
CCDC13_AS1	3
CCDC130	318
CCDC134	90
CCDC136	123
CCDC137	145
CCDC138	99
CCDC14	1006
CCDC140	0
CCDC141	290
CCDC142	177
CCDC144A	8
CCDC144B	247
CCDC144CP	70
CCDC144NL	1
CCDC144NL_AS1	3
CCDC146	559
CCDC148	2
CCDC148_AS1	0
CCDC149	153
CCDC15	152
CCDC150	25
CCDC151	0
CCDC152	33
CCDC153	7
CCDC154	12
CCDC155	1
CCDC157	18
CCDC158	1
CCDC159	145
CCDC160	0
CCDC162P	0
CCDC163P	14
CCDC166	1
CCDC167	105
CCDC168	15
CCDC169	1
CCDC169_SOHLH2	0
CCDC17	162
CCDC170	340
CCDC171	48
CCDC172	0
CCDC173	45
CCDC174	527
CCDC175	14
CCDC176	466
CCDC177	1
CCDC178	1
CCDC179	2
CCDC18	648
CCDC180	0
CCDC181	54
CCDC182	0
CCDC183	18
CCDC183_AS1	3
CCDC184	1
CCDC185	0
CCDC186	2281
CCDC22	293
CCDC24	7
CCDC25	395
CCDC26	9
CCDC27	0
CCDC28A	507
CCDC28B	77
CCDC3	20
CCDC30	80
CCDC33	0
CCDC34	17
CCDC36	41
CCDC37	12
CCDC37_AS1	0
CCDC38	63
CCDC39	333
CCDC40	1
CCDC42	5
CCDC42B	1
CCDC43	327
CCDC47	1063
CCDC50	1632
CCDC51	90
CCDC53	411
CCDC54	0
CCDC57	169
CCDC58	74
CCDC59	442
CCDC6	1029
CCDC60	0
CCDC61	63
CCDC62	34
CCDC63	0
CCDC64	218
CCDC64B	4
CCDC65	114
CCDC66	578
CCDC67	17
CCDC68	27
CCDC69	1662
CCDC7	859
CCDC70	2
CCDC71	239
CCDC71L	1179
CCDC73	33
CCDC74A	0
CCDC74B	0
CCDC77	141
CCDC78	9
CCDC79	2
CCDC8	0
CCDC80	13
CCDC81	13
CCDC82	762
CCDC83	6
CCDC84	294
CCDC85A	6
CCDC85B	65
CCDC85C	225
CCDC86	86
CCDC87	7
CCDC88A	3095
CCDC88B	2210
CCDC88C	2636
CCDC89	12
CCDC9	139
CCDC90B	591
CCDC91	894
CCDC92	155
CCDC93	2295
CCDC94	153
CCDC96	24
CCDC97	249
CCER1	2
CCER2	6
CCHCR1	107
CCHE1	0
CCIN	78
CCK	1
CCKAR	1
CCKBR	0
CCL1	0
CCL11	2
CCL13	1
CCL14	0
CCL15	0
CCL15_CCL14	0
CCL16	0
CCL17	0
CCL18	0
CCL19	1
CCL2	33
CCL20	2
CCL21	0
CCL22	0
CCL23	17
CCL24	0
CCL25	5
CCL26	0
CCL27	7
CCL28	104
CCL3	0
CCL3L1	23
CCL3L3	0
CCL4	0
CCL4L1	52
CCL4L2	14
CCL5	5126
CCL7	2
CCL8	14
CCM2	1203
CCM2L	1
CCNA1	7
CCNA2	163
CCNB1	82
CCNB1IP1	202
CCNB2	79
CCNB3	29
CCNC	1076
CCND1	18
CCND2	2063
CCND2_AS1	0
CCND3	1732
CCNDBP1	4767
CCNE1	26
CCNE2	288
CCNF	91
CCNG1	2199
CCNG2	1832
CCNH	1653
CCNI	5414
CCNI2	9
CCNJ	317
CCNJL	317
CCNK	955
CCNL1	9624
CCNL2	1346
CCNO	0
CCNT1	1603
CCNT2	2725
CCNT2_AS1	25
CCNY	3121
CCNYL1	413
CCNYL2	1
CCP110	1118
CCPG1	1012
CCR1	3999
CCR10	5
CCR2	2651
CCR3	644
CCR4	391
CCR5	359
CCR6	153
CCR7	681
CCR8	32
CCR9	129
CCRL2	141
CCS	327
CCSAP	1415
CCSER1	86
CCSER2	3138
CCT2	1108
CCT3	1648
CCT4	1340
CCT5	2341
CCT6A	1243
CCT6B	68
CCT6P1	161
CCT6P3	149
CCT7	1087
CCT8	1686
CCT8L2	0
CCZ1	227
CCZ1B	284
CD101	585
CD109	135
CD14	4445
CD151	400
CD160	236
CD163	955
CD163L1	15
CD164	7378
CD164L2	4
CD177	281
CD180	451
CD19	44
CD1A	19
CD1B	4
CD1C	70
CD1D	556
CD1E	21
CD2	1046
CD200	25
CD200R1	347
CD200R1L	5
CD207	0
CD209	6
CD22	164
CD226	2579
CD24	608
CD244	1590
CD247	2256
CD248	3
CD27	154
CD27_AS1	70
CD274	1141
CD276	0
CD28	1219
CD2AP	1725
CD2BP2	843
CD300A	2279
CD300C	287
CD300E	1826
CD300LB	574
CD300LD	14
CD300LF	932
CD300LG	2
CD302	0
CD320	60
CD33	403
CD34	1
CD36	4982
CD37	1106
CD38	454
CD3D	705
CD3E	482
CD3EAP	4
CD3G	848
CD4	955
CD40	60
CD40LG	190
CD44	13626
CD46	9822
CD47	4714
CD48	5597
CD5	596
CD52	1122
CD53	10100
CD55	7829
CD58	1357
CD59	1243
CD5L	11
CD6	606
CD63	2119
CD68	2544
CD69	2926
CD7	30
CD70	21
CD72	75
CD74	4510
CD79A	93
CD79B	367
CD80	78
CD81	427
CD81_AS1	24
CD82	564
CD83	1309
CD84	3423
CD86	1223
CD8A	2352
CD8B	536
CD9	331
CD93	5953
CD96	2581
CD99	1088
CD99L2	373
CD99P1	172
CDA	155
CDADC1	291
CDAN1	149
CDC123	1253
CDC14A	1804
CDC14B	363
CDC14C	0
CDC16	905
CDC20	108
CDC20B	0
CDC23	505
CDC25A	34
CDC25B	852
CDC25C	13
CDC26	211
CDC27	2760
CDC34	2025
CDC37	1485
CDC37L1	273
CDC37L1_AS1	10
CDC40	1641
CDC42	7434
CDC42BPA	644
CDC42BPB	246
CDC42BPG	28
CDC42EP1	1
CDC42EP2	93
CDC42EP3	7829
CDC42EP4	44
CDC42EP5	0
CDC42P3	0
CDC42SE1	9722
CDC42SE2	8939
CDC45	28
CDC5L	2060
CDC6	73
CDC7	350
CDC73	2687
CDCA2	46
CDCA3	15
CDCA4	157
CDCA5	33
CDCA7	116
CDCA7L	414
CDCA8	26
CDCP1	19
CDCP2	0
CDH1	205
CDH10	0
CDH11	1
CDH12	0
CDH13	39
CDH15	0
CDH16	2
CDH17	0
CDH18	0
CDH19	1
CDH2	66
CDH20	9
CDH22	0
CDH23	767
CDH24	11
CDH26	56
CDH3	6
CDH4	8
CDH5	0
CDH6	3
CDH7	0
CDH8	0
CDH9	1
CDHR1	24
CDHR2	11
CDHR3	20
CDHR4	0
CDHR5	5
CDIP1	199
CDIPT	831
CDIPT_AS1	0
CDK1	78
CDK10	315
CDK11A	433
CDK11B	416
CDK12	2441
CDK13	3028
CDK14	1302
CDK15	13
CDK16	367
CDK17	4014
CDK18	2
CDK19	1455
CDK2	139
CDK20	18
CDK2AP1	398
CDK2AP2	36
CDK3	0
CDK4	111
CDK5	120
CDK5R1	46
CDK5R2	0
CDK5RAP1	406
CDK5RAP2	1542
CDK5RAP3	2628
CDK6	2635
CDK7	381
CDK8	307
CDK9	853
CDKAL1	726
CDKL1	362
CDKL2	4
CDKL3	26
CDKL4	4
CDKL5	214
CDKN1A	415
CDKN1B	3444
CDKN1C	301
CDKN2A	10
CDKN2A_AS1	0
CDKN2AIP	521
CDKN2AIPNL	138
CDKN2B	160
CDKN2B_AS1	50
CDKN2C	129
CDKN2D	1149
CDKN3	44
CDNF	7
CDO1	14
CDON	16
CDPF1	28
CDR1	0
CDR2	519
CDR2L	6
CDRT1	3
CDRT15	0
CDRT15L2	0
CDRT15P1	13
CDRT15P2	0
CDRT4	7
CDRT7	0
CDRT8	1
CDS1	21
CDS2	4041
CDSN	0
CDT1	42
CDV3	7007
CDX1	0
CDX2	0
CDX4	0
CDY1	0
CDY1B	0
CDY2A	0
CDY2B	0
CDYL	1190
CDYL2	195
CEACAM1	523
CEACAM16	0
CEACAM18	0
CEACAM19	0
CEACAM20	0
CEACAM21	299
CEACAM22P	0
CEACAM3	524
CEACAM4	292
CEACAM5	4
CEACAM6	93
CEACAM7	7
CEACAM8	130
CEBPA	388
CEBPA_AS1	16
CEBPB	1285
CEBPB_AS1	45
CEBPD	1115
CEBPE	60
CEBPG	717
CEBPZ	1056
CEBPZOS	354
CECR1	3033
CECR2	9
CECR3	0
CECR5	223
CECR5_AS1	2
CECR6	77
CECR7	6
CEL	4
CELA1	1
CELA2A	2
