	gene_id_FLU_45_
SEPT4_AS1	0
SEPT5	0
SEPT5_GP1BB	0
SEPT6	1420
SEPT7	1765
SEPT7_AS1	27
SEPT7P2	152
SEPT7P9	4
SEPT8	59
SEPT9	1969
SEPW1	95
SERAC1	83
SERBP1	1432
SERF1A	0
SERF1B	0
SERF2	531
SERF2_C15ORF63	0
SERGEF	157
SERHL	0
SERHL2	6
SERINC1	1509
SERINC2	12
SERINC3	712
SERINC4	89
SERINC5	1034
SERP1	1062
SERP2	2
SERPINA1	5205
SERPINA10	0
SERPINA11	9
SERPINA12	0
SERPINA13P	0
SERPINA2	2
SERPINA3	0
SERPINA4	0
SERPINA5	0
SERPINA6	0
SERPINA7	0
SERPINA9	0
SERPINB1	1867
SERPINB10	2
SERPINB11	0
SERPINB12	0
SERPINB13	0
SERPINB2	6
SERPINB3	0
SERPINB4	0
SERPINB5	0
SERPINB6	289
SERPINB7	0
SERPINB8	222
SERPINB9	638
SERPINB9P1	48
SERPINC1	4
SERPIND1	31
SERPINE1	10
SERPINE2	19
SERPINE3	16
SERPINF1	25
SERPINF2	5
SERPING1	95
SERPINH1	14
SERPINI1	28
SERPINI2	15
SERTAD1	56
SERTAD2	395
SERTAD3	119
SERTAD4	0
SERTAD4_AS1	0
SERTM1	0
SESN1	295
SESN2	109
SESN3	2577
SESTD1	513
SET	1794
SETBP1	315
SETD1A	155
SETD1B	931
SETD2	3609
SETD3	1033
SETD4	97
SETD5	1508
SETD6	82
SETD7	563
SETD8	346
SETD9	12
SETDB1	699
SETDB2	774
SETMAR	134
SETSIP	0
SETX	7202
SEZ6	51
SEZ6L	19
SEZ6L2	0
SF1	1830
SF3A1	1013
SF3A2	154
SF3A3	724
SF3B1	8220
SF3B2	1396
SF3B3	1109
SF3B4	171
SF3B5	195
SF3B6	257
SFI1	775
SFMBT1	178
SFMBT2	314
SFN	26
SFPQ	1713
SFR1	54
SFRP1	0
SFRP2	12
SFRP4	0
SFRP5	4
SFSWAP	613
SFT2D1	156
SFT2D2	245
SFT2D3	130
SFTA1P	0
SFTA2	0
SFTA3	0
SFTPA1	1
SFTPA2	0
SFTPB	13
SFTPC	0
SFTPD	0
SFXN1	263
SFXN2	33
SFXN3	194
SFXN4	60
SFXN5	154
SGCA	0
SGCB	46
SGCD	11
SGCE	22
SGCG	1
SGCZ	0
SGIP1	34
SGK1	1141
SGK2	1
SGK223	58
SGK3	2
SGK494	154
SGMS1	717
SGMS1_AS1	47
SGMS2	178
SGOL1	93
SGOL1_AS1	0
SGOL2	140
SGPL1	360
SGPP1	225
SGPP2	15
SGSH	252
SGSM1	22
SGSM2	387
SGSM3	400
SGTA	189
SGTB	667
SH2B1	165
SH2B2	222
SH2B3	1157
SH2D1A	369
SH2D1B	26
SH2D2A	59
SH2D3A	58
SH2D3C	1119
SH2D4A	8
SH2D4B	3
SH2D5	9
SH2D6	0
SH2D7	1
SH3BGR	6
SH3BGRL	1809
SH3BGRL2	772
SH3BGRL3	806
SH3BP1	340
SH3BP2	2727
SH3BP4	19
SH3BP5	220
SH3BP5_AS1	258
SH3BP5L	335
SH3D19	42
SH3D21	45
SH3GL1	343
SH3GL1P1	34
SH3GL1P2	2
SH3GL2	0
SH3GL3	1
SH3GLB1	2115
SH3GLB2	293
SH3KBP1	2152
SH3PXD2A	109
SH3PXD2A_AS1	2
SH3PXD2B	21
SH3RF1	42
SH3RF2	0
SH3RF3	16
SH3RF3_AS1	10
SH3TC1	314
SH3TC2	61
SH3YL1	219
SHANK1	0
SHANK2	1
SHANK2_AS1	0
SHANK2_AS3	0
SHANK3	1
SHARPIN	136
SHB	13
SHBG	0
SHC1	450
SHC2	0
SHC3	2
SHC4	0
SHCBP1	46
SHCBP1L	0
SHD	0
SHE	28
SHF	10
SHFM1	61
SHH	7
SHISA2	1
SHISA3	2
SHISA4	0
SHISA5	1200
SHISA6	0
SHISA7	9
SHISA8	2
SHISA9	0
SHKBP1	2478
SHMT1	100
SHMT2	193
SHOC2	2310
SHOX	0
SHOX2	1
SHPK	84
SHPRH	661
SHQ1	152
SHROOM1	46
SHROOM2	0
SHROOM3	1
SHROOM4	18
SHTN1	444
SI	0
SIAE	74
SIAH1	85
SIAH2	3312
SIAH3	0
SIDT1	310
SIDT2	223
SIGIRR	274
SIGLEC1	41
SIGLEC10	745
SIGLEC11	6
SIGLEC12	0
SIGLEC14	260
SIGLEC15	5
SIGLEC16	43
SIGLEC17P	19
SIGLEC5	494
SIGLEC6	26
SIGLEC7	167
SIGLEC8	0
SIGLEC9	685
SIGLECL1	0
SIGMAR1	112
SIK1	11
SIK2	190
SIK3	1228
SIKE1	396
SIL1	166
SIM1	0
SIM2	9
SIMC1	93
SIN3A	1362
SIN3B	437
SIPA1	1417
SIPA1L1	2253
SIPA1L2	895
SIPA1L3	209
SIRPA	2332
SIRPB1	1244
SIRPB2	446
SIRPD	94
SIRPG	77
SIRPG_AS1	42
SIRT1	505
SIRT2	165
SIRT3	91
SIRT4	1
SIRT5	302
SIRT6	61
SIRT7	405
SIT1	106
SIVA1	82
SIX1	0
SIX2	0
SIX3	0
SIX3_AS1	0
SIX4	0
SIX5	2
SIX6	0
SKA1	21
SKA2	110
SKA3	975
SKAP1	296
SKAP2	1086
SKI	663
SKIDA1	0
SKIL	617
SKINTL	0
SKIV2L	613
SKIV2L2	723
SKOR1	9
SKOR2	0
SKP1	1276
SKP1P2	0
SKP2	127
SLA	1965
SLA2	272
SLAIN1	192
SLAIN2	929
SLAMF1	231
SLAMF6	459
SLAMF7	319
SLAMF8	19
SLAMF9	5
SLBP	412
SLC10A1	103
SLC10A2	0
SLC10A3	102
SLC10A4	2
SLC10A5	1
SLC10A6	0
SLC10A7	161
SLC11A1	4235
SLC11A2	383
SLC12A1	8
SLC12A2	215
SLC12A3	0
SLC12A4	249
SLC12A5	4
SLC12A6	5187
SLC12A7	377
SLC12A8	12
SLC12A9	833
SLC13A1	0
SLC13A2	0
SLC13A3	3
SLC13A4	56
SLC13A5	3
SLC14A1	186
SLC14A2	0
SLC14A2_AS1	0
SLC15A1	0
SLC15A2	203
SLC15A3	282
SLC15A4	1211
SLC15A5	0
SLC16A1	142
SLC16A1_AS1	15
SLC16A10	14
SLC16A11	5
SLC16A12	0
SLC16A12_AS1	0
SLC16A13	4
SLC16A14	7
SLC16A2	3
SLC16A3	1122
SLC16A4	81
SLC16A5	223
SLC16A6	273
SLC16A7	651
SLC16A8	2
SLC16A9	1
SLC17A1	0
SLC17A2	0
SLC17A3	1
SLC17A4	0
SLC17A5	158
SLC17A6	0
SLC17A7	0
SLC17A8	0
SLC17A9	20
SLC18A1	1
SLC18A2	188
SLC18A3	0
SLC18B1	189
SLC19A1	583
SLC19A2	39
SLC19A3	0
SLC1A1	9
SLC1A2	28
SLC1A3	24
SLC1A4	127
SLC1A5	240
SLC1A6	0
SLC1A7	0
SLC20A1	840
SLC20A2	116
SLC22A1	98
SLC22A10	0
SLC22A11	0
SLC22A12	0
SLC22A13	15
SLC22A14	6
SLC22A15	436
SLC22A16	20
SLC22A17	8
SLC22A18	65
SLC22A18AS	3
SLC22A2	0
SLC22A20	4
SLC22A23	147
SLC22A24	0
SLC22A25	0
SLC22A3	2
SLC22A31	5
SLC22A4	352
SLC22A5	141
SLC22A6	0
SLC22A7	2
SLC22A8	0
SLC22A9	0
SLC23A1	29
SLC23A2	655
SLC23A3	5
SLC24A1	274
SLC24A2	3
SLC24A3	30
SLC24A4	358
SLC24A5	5
SLC25A1	99
SLC25A10	3
SLC25A11	223
SLC25A12	170
SLC25A13	202
SLC25A14	45
SLC25A15	51
SLC25A16	169
SLC25A17	98
SLC25A18	12
SLC25A19	40
SLC25A2	9
SLC25A20	211
SLC25A21	18
SLC25A21_AS1	0
SLC25A22	20
SLC25A23	27
SLC25A24	351
SLC25A25	186
SLC25A25_AS1	53
SLC25A26	122
SLC25A27	0
SLC25A28	235
SLC25A29	85
SLC25A3	913
SLC25A30	169
SLC25A30_AS1	0
SLC25A31	0
SLC25A32	151
SLC25A33	21
SLC25A34	18
SLC25A35	19
SLC25A36	367
SLC25A37	9599
SLC25A38	159
SLC25A39	2965
SLC25A3P1	0
SLC25A4	39
SLC25A40	192
SLC25A41	0
SLC25A42	74
SLC25A43	70
SLC25A44	497
SLC25A45	100
SLC25A46	438
SLC25A47	3
SLC25A48	0
SLC25A5	500
SLC25A5_AS1	11
SLC25A51	182
SLC25A51P1	0
SLC25A52	9
SLC25A53	24
SLC25A6	1332
SLC26A1	34
SLC26A10	0
SLC26A11	96
SLC26A2	219
SLC26A3	0
SLC26A4	7
SLC26A4_AS1	5
SLC26A5	5
SLC26A6	109
SLC26A7	0
SLC26A8	178
SLC26A9	0
SLC27A1	112
SLC27A2	10
SLC27A3	119
SLC27A4	73
SLC27A5	12
SLC27A6	0
SLC28A1	0
SLC28A2	3
SLC28A3	5
SLC29A1	24
SLC29A2	13
SLC29A3	42
SLC29A4	0
SLC2A1	385
SLC2A1_AS1	5
SLC2A10	0
SLC2A11	34
SLC2A12	55
SLC2A13	71
SLC2A14	9
SLC2A2	0
SLC2A3	3395
SLC2A4	4
SLC2A4RG	66
SLC2A5	18
SLC2A6	104
SLC2A7	1
SLC2A8	6
SLC2A9	63
SLC30A1	165
SLC30A10	0
SLC30A2	0
SLC30A3	0
SLC30A4	24
SLC30A5	330
SLC30A6	347
SLC30A7	684
SLC30A8	0
SLC30A9	505
SLC31A1	249
SLC31A2	551
SLC32A1	0
SLC33A1	430
SLC34A1	0
SLC34A2	0
SLC34A3	7
SLC35A1	279
SLC35A2	65
SLC35A3	308
SLC35A4	118
SLC35A5	230
SLC35B1	136
SLC35B2	81
SLC35B3	154
SLC35B4	159
SLC35C1	69
SLC35C2	338
SLC35D1	264
SLC35D2	158
SLC35D3	0
SLC35E1	339
SLC35E2	372
SLC35E2B	453
SLC35E3	100
SLC35E4	18
SLC35F1	1
SLC35F2	47
SLC35F3	0
SLC35F4	3
SLC35F5	478
SLC35F6	204
SLC35G1	10
SLC35G2	13
SLC35G3	0
SLC35G4	0
SLC35G5	0
SLC35G6	2
SLC36A1	519
SLC36A2	0
SLC36A3	11
SLC36A4	189
SLC37A1	231
SLC37A2	138
SLC37A3	326
SLC37A4	50
SLC38A1	2839
SLC38A10	915
SLC38A11	1
SLC38A2	1663
SLC38A3	0
SLC38A4	6
SLC38A5	327
SLC38A6	94
SLC38A7	49
SLC38A8	0
SLC38A9	274
SLC39A1	183
SLC39A10	426
SLC39A11	166
SLC39A12	0
SLC39A12_AS1	0
SLC39A13	42
SLC39A14	39
SLC39A2	0
SLC39A3	80
SLC39A4	4
SLC39A5	10
SLC39A6	285
SLC39A7	292
SLC39A8	255
SLC39A9	499
SLC3A1	24
SLC3A2	248
SLC40A1	1364
SLC41A1	65
SLC41A2	27
SLC41A3	94
SLC43A1	97
SLC43A2	1593
SLC43A3	232
SLC44A1	484
SLC44A2	2031
SLC44A3	2
SLC44A4	2
SLC44A5	0
SLC45A1	2
SLC45A2	0
SLC45A3	10
SLC45A4	2423
SLC46A1	29
SLC46A2	106
SLC46A3	233
SLC47A1	1
SLC47A2	8
SLC48A1	177
SLC4A1	1200
SLC4A10	247
SLC4A11	1
SLC4A1AP	308
SLC4A2	192
SLC4A3	9
SLC4A4	60
SLC4A5	129
SLC4A7	1001
SLC4A8	62
SLC4A9	0
SLC50A1	64
SLC51A	38
SLC51B	0
SLC52A1	1
SLC52A2	56
SLC52A3	1
SLC5A1	0
SLC5A10	10
SLC5A11	2
SLC5A12	0
SLC5A2	4
SLC5A3	815
SLC5A4	4
SLC5A5	5
SLC5A6	54
SLC5A7	0
SLC5A8	0
SLC5A9	17
SLC6A1	0
SLC6A1_AS1	0
SLC6A10P	0
SLC6A11	0
SLC6A12	23
SLC6A13	6
SLC6A14	0
SLC6A15	0
SLC6A16	27
SLC6A17	1
SLC6A18	0
SLC6A19	1
SLC6A2	0
SLC6A20	1
SLC6A3	0
SLC6A4	16
SLC6A5	0
SLC6A6	5430
SLC6A7	0
SLC6A8	572
SLC6A9	25
SLC7A1	383
SLC7A10	0
SLC7A11	42
SLC7A11_AS1	5
SLC7A13	0
SLC7A14	0
SLC7A2	0
SLC7A3	3
SLC7A4	0
SLC7A5	60
SLC7A5P1	10
SLC7A5P2	80
SLC7A6	937
SLC7A6OS	115
SLC7A7	556
SLC7A8	4
SLC7A9	1
SLC8A1	1831
SLC8A1_AS1	98
SLC8A2	0
SLC8A3	26
SLC8B1	362
SLC9A1	358
SLC9A2	1
SLC9A3	4
SLC9A3R1	840
SLC9A3R2	1
SLC9A4	0
SLC9A5	18
SLC9A6	249
SLC9A7	351
SLC9A7P1	21
SLC9A8	572
SLC9A9	346
SLC9A9_AS1	21
SLC9B1	14
SLC9B2	91
SLC9C1	15
SLC9C2	0
SLCO1A2	2
SLCO1B1	0
SLCO1B3	0
SLCO1B7	0
SLCO1C1	0
SLCO2A1	1
SLCO2B1	0
SLCO3A1	892
SLCO4A1	6
SLCO4A1_AS1	0
SLCO4C1	150
SLCO5A1	14
SLCO6A1	0
SLED1	404
SLF1	1054
SLF2	887
SLFN11	653
SLFN12	147
SLFN12L	381
SLFN13	383
SLFN14	94
SLFN5	1662
SLFNL1	4
SLFNL1_AS1	10
SLIRP	62
SLIT1	62
SLIT1_AS1	2
SLIT2	0
SLIT2_IT1	0
SLIT3	0
SLITRK1	0
SLITRK2	0
SLITRK3	0
SLITRK4	60
SLITRK5	0
SLITRK6	0
SLK	2276
SLMAP	1249
SLMO1	5
SLMO2	162
SLMO2_ATP5E	0
SLN	0
SLPI	112
SLTM	2532
SLU7	787
SLURP1	0
SLX1A	0
SLX1A_SULT1A3	0
SLX1B	0
SLX1B_SULT1A4	0
SLX4	148
SLX4IP	160
SMA4	80
SMA5	2
SMAD1	27
SMAD1_AS1	0
SMAD1_AS2	3
SMAD2	1789
SMAD3	598
SMAD4	891
SMAD5	382
SMAD5_AS1	6
SMAD6	1
SMAD7	47
SMAD9	21
SMAGP	55
SMAP1	374
SMAP2	5016
SMARCA1	0
SMARCA2	1914
SMARCA4	792
SMARCA5	3671
SMARCA5_AS1	12
SMARCAD1	462
SMARCAL1	179
SMARCB1	192
SMARCC1	1420
SMARCC2	1207
SMARCD1	309
SMARCD2	697
SMARCD3	261
SMARCE1	382
SMC1A	1614
SMC1B	17
SMC2	263
SMC2_AS1	0
SMC3	843
SMC4	1498
SMC5	1055
SMC5_AS1	5
SMC6	558
SMCHD1	17249
SMCO1	0
SMCO2	0
SMCO3	2
SMCO4	39
SMCP	0
SMCR2	0
SMCR5	6
SMCR8	1214
SMDT1	87
SMG1	4680
SMG1P1	138
SMG1P2	55
SMG1P3	539
SMG1P5	28
SMG1P7	27
SMG5	592
SMG6	402
SMG7	1343
SMG7_AS1	1
SMG8	91
SMG9	69
SMIM1	79
SMIM10	1
SMIM10L1	158
SMIM10L2A	1
SMIM10L2B	1
SMIM11	0
SMIM12	248
SMIM13	99
SMIM14	117
SMIM15	189
SMIM17	0
SMIM18	19
SMIM19	103
SMIM2	0
SMIM2_AS1	0
SMIM2_IT1	1
SMIM20	82
SMIM21	0
SMIM22	0
SMIM23	0
SMIM24	49
SMIM3	124
SMIM4	16
SMIM5	96
SMIM6	7
SMIM7	249
SMIM8	58
SMIM9	1
SMKR1	0
SMLR1	1
SMN1	0
SMN2	0
SMNDC1	365
SMO	2
SMOC1	0
SMOC2	0
SMOX	230
SMPD1	90
SMPD2	108
SMPD3	44
SMPD4	105
SMPDL3A	27
SMPDL3B	19
SMPX	0
SMR3A	0
SMR3B	0
SMS	296
SMTN	19
SMTNL1	60
SMTNL2	0
SMU1	720
SMUG1	65
SMURF1	463
SMURF2	520
SMYD1	0
SMYD2	150
SMYD3	87
SMYD4	113
SMYD5	44
SNAI1	5
SNAI2	0
SNAI3	93
SNAI3_AS1	45
SNAP23	1055
SNAP25	1
SNAP25_AS1	0
SNAP29	378
SNAP47	86
SNAP91	0
SNAPC1	127
SNAPC2	11
SNAPC3	399
SNAPC4	158
SNAPC5	51
SNAPIN	74
SNAR_A1	0
SNAR_A10	0
SNAR_A11	0
SNAR_A12	0
SNAR_A13	0
SNAR_A14	0
SNAR_A2	0
SNAR_A3	0
SNAR_A4	0
SNAR_A5	0
SNAR_A6	0
SNAR_A7	0
SNAR_A8	0
SNAR_A9	0
SNAR_B1	0
SNAR_B2	0
SNAR_C1	0
SNAR_C2	0
SNAR_C3	0
SNAR_C4	0
SNAR_C5	0
SNAR_D	0
SNAR_E	0
SNAR_F	0
SNAR_G1	0
SNAR_G2	0
SNAR_H	0
SNAR_I	0
SNCA	3474
SNCA_AS1	2
SNCAIP	0
SNCB	0
SNCG	0
SND1	1219
SND1_IT1	142
SNED1	99
SNF8	170
SNHG1	234
SNHG10	30
SNHG11	5
SNHG12	101
SNHG15	57
SNHG16	413
SNHG17	60
SNHG18	0
SNHG19	12
SNHG20	21
SNHG21	6
SNHG22	5
SNHG24	0
SNHG25	16
SNHG3	152
SNHG4	13
SNHG5	276
SNHG6	146
SNHG7	50
SNHG8	149
SNHG9	10
SNIP1	240
SNN	763
SNORA1	13
SNORA10	2
SNORA11	15
SNORA11B	3
SNORA11C	0
SNORA11D	0
SNORA11E	0
SNORA12	232
SNORA13	8
SNORA14A	1
SNORA14B	22
SNORA15	0
SNORA16A	11
SNORA16B	15
SNORA17	0
SNORA18	23
SNORA19	5
SNORA20	29
SNORA21	10
SNORA22	167
SNORA23	212
SNORA24	26
SNORA25	74
SNORA26	21
SNORA27	31
SNORA28	29
SNORA29	8
SNORA2A	27
SNORA2B	6
SNORA30	3
SNORA31	0
SNORA32	63
SNORA33	49
SNORA34	0
SNORA35	0
SNORA36A	0
SNORA36B	0
SNORA36C	0
SNORA37	74
SNORA38	26
SNORA38B	9
SNORA4	31
SNORA40	22
SNORA41	3
SNORA43	0
SNORA44	31
SNORA45A	103
SNORA45B	55
SNORA46	11
SNORA47	27
SNORA48	479
SNORA49	132
SNORA51	6
SNORA52	99
SNORA53	1156
SNORA54	244
SNORA55	11
SNORA56	0
SNORA57	189
SNORA58	7
SNORA59A	0
SNORA59B	0
SNORA5A	22
SNORA5B	1
SNORA5C	22
SNORA6	49
SNORA60	51
SNORA61	156
SNORA62	56
SNORA63	758
SNORA64	41
SNORA65	19
SNORA66	23
SNORA67	28
SNORA68	100
SNORA69	10
SNORA70	156
SNORA70B	0
SNORA70C	0
SNORA70D	0
SNORA70E	1
SNORA70F	6
SNORA70G	58
SNORA71A	35
SNORA71B	13
SNORA71C	22
SNORA71D	27
SNORA71E	4
SNORA72	11
SNORA73A	2324
SNORA73B	3407
SNORA74A	170
SNORA74B	425
SNORA75	23
SNORA76A	62
SNORA76C	23
SNORA77	5
SNORA78	8
SNORA79	2
SNORA7A	0
SNORA7B	45
SNORA8	90
SNORA80A	11
SNORA80B	15
SNORA80E	29
SNORA81	4
SNORA84	0
SNORA9	17
SNORD10	264
SNORD100	6
SNORD101	3
SNORD102	33
SNORD103A	0
SNORD103B	0
SNORD104	5
SNORD105	0
SNORD105B	1
SNORD107	0
SNORD108	0
SNORD109A	0
SNORD109B	0
SNORD11	10
SNORD110	13
SNORD111	0
SNORD111B	0
SNORD112	0
SNORD113_1	0
SNORD113_2	0
SNORD113_3	0
SNORD113_4	0
SNORD113_5	0
SNORD113_6	0
SNORD113_7	0
SNORD113_8	0
SNORD113_9	0
SNORD114_1	0
SNORD114_10	0
SNORD114_11	0
SNORD114_12	0
SNORD114_13	0
SNORD114_14	0
SNORD114_15	0
SNORD114_16	0
SNORD114_17	0
SNORD114_18	0
SNORD114_19	0
SNORD114_2	0
SNORD114_20	0
SNORD114_21	0
SNORD114_22	0
SNORD114_23	0
SNORD114_24	0
SNORD114_25	0
SNORD114_26	0
SNORD114_27	0
SNORD114_28	0
SNORD114_29	0
SNORD114_3	0
SNORD114_30	0
SNORD114_31	0
SNORD114_4	0
SNORD114_5	0
SNORD114_6	0
SNORD114_7	0
SNORD114_8	0
SNORD114_9	0
SNORD115_1	0
SNORD115_10	0
SNORD115_11	0
SNORD115_12	0
SNORD115_13	0
SNORD115_14	0
SNORD115_15	0
SNORD115_16	0
SNORD115_17	0
SNORD115_18	0
SNORD115_19	0
SNORD115_2	0
SNORD115_20	0
SNORD115_21	0
SNORD115_22	0
SNORD115_23	0
SNORD115_24	0
SNORD115_25	0
SNORD115_26	0
SNORD115_27	0
SNORD115_28	0
SNORD115_29	0
SNORD115_3	0
SNORD115_30	0
SNORD115_31	0
SNORD115_32	0
SNORD115_33	0
SNORD115_34	0
SNORD115_35	0
SNORD115_36	0
SNORD115_37	0
SNORD115_38	0
SNORD115_39	0
SNORD115_4	0
SNORD115_40	0
SNORD115_41	0
SNORD115_42	0
SNORD115_43	0
SNORD115_44	0
SNORD115_45	0
SNORD115_46	0
SNORD115_47	0
SNORD115_48	0
SNORD115_5	0
SNORD115_6	0
SNORD115_7	0
SNORD115_8	0
SNORD115_9	0
SNORD116_1	1
SNORD116_10	1
SNORD116_11	0
SNORD116_12	0
SNORD116_13	3
SNORD116_14	7
SNORD116_15	1
SNORD116_16	0
SNORD116_17	0
SNORD116_18	2
SNORD116_19	0
SNORD116_2	2
SNORD116_20	8
SNORD116_21	8
SNORD116_22	1
SNORD116_23	0
SNORD116_24	6
SNORD116_25	2
SNORD116_26	1
SNORD116_27	5
SNORD116_28	0
SNORD116_29	0
SNORD116_3	0
SNORD116_30	0
SNORD116_4	4
SNORD116_5	0
SNORD116_6	0
SNORD116_7	0
SNORD116_8	0
SNORD116_9	0
SNORD117	2
SNORD118	0
SNORD119	7
SNORD11B	1
SNORD12	17
SNORD121A	1
SNORD121B	0
SNORD123	0
SNORD124	0
SNORD125	0
SNORD126	1
SNORD127	1
SNORD12B	33
SNORD12C	24
SNORD13	172
SNORD14A	14
SNORD14B	28
SNORD14C	10
SNORD14D	7
SNORD14E	0
SNORD15A	44
SNORD15B	328
SNORD16	6
SNORD17	11496
SNORD18A	4
SNORD18B	6
SNORD18C	0
SNORD19	3
SNORD19B	8
SNORD1A	1
SNORD1B	7
SNORD1C	4
SNORD2	62
SNORD20	9
SNORD21	15
SNORD22	97
SNORD23	0
SNORD24	14
SNORD25	3
SNORD26	12
SNORD27	0
SNORD28	3
SNORD29	3
SNORD30	8
SNORD31	18
SNORD32A	13
SNORD32B	0
SNORD33	94
SNORD34	2
SNORD35A	17
SNORD35B	14
SNORD36A	14
SNORD36B	0
SNORD36C	5
SNORD37	12
SNORD38A	4
SNORD38B	6
SNORD3A	5001
SNORD3B_1	0
SNORD3B_2	0
SNORD3C	0
SNORD3D	0
SNORD41	0
SNORD42A	0
SNORD42B	3
SNORD43	4
SNORD44	5
SNORD45A	24
SNORD45B	1
SNORD45C	10
SNORD46	9
SNORD47	7
SNORD48	2
SNORD49A	8
SNORD49B	0
SNORD4A	2
SNORD4B	1
SNORD5	14
SNORD50A	13
SNORD50B	20
SNORD51	1
SNORD52	1
SNORD53	11
SNORD54	1
SNORD55	1
SNORD56	1
SNORD56B	2
SNORD57	0
SNORD58A	16
SNORD58B	0
SNORD58C	2
SNORD59A	7
SNORD59B	13
SNORD6	1
SNORD60	3
SNORD61	2
SNORD62A	0
SNORD62B	0
SNORD63	10
SNORD64	0
SNORD65	0
SNORD66	5
SNORD67	16
SNORD68	12
SNORD69	0
SNORD7	1
SNORD70	3
SNORD71	15
SNORD72	4
SNORD73A	0
SNORD74	6
SNORD75	2
SNORD76	20
SNORD77	2
SNORD78	4
SNORD79	8
SNORD8	12
SNORD80	1
SNORD81	9
SNORD82	1
SNORD83A	0
SNORD83B	13
SNORD84	6
SNORD85	2
SNORD86	0
SNORD87	15
SNORD88A	0
SNORD88B	0
SNORD88C	0
SNORD89	452
SNORD9	4
SNORD90	0
SNORD91A	0
SNORD91B	0
SNORD92	1
SNORD93	3
SNORD94	86
SNORD95	3
SNORD96A	12
SNORD96B	5
SNORD97	168
SNORD98	9
SNORD99	1
SNPH	42
SNRK	1563
SNRK_AS1	36
SNRNP200	2575
SNRNP25	31
SNRNP27	183
SNRNP35	122
SNRNP40	257
SNRNP48	194
SNRNP70	800
SNRPA	120
SNRPA1	206
SNRPB	193
SNRPB2	219
SNRPC	36
SNRPD1	85
SNRPD2	282
SNRPD2P2	1
SNRPD3	399
SNRPE	103
SNRPF	55
SNRPG	148
SNRPN	0
SNTA1	20
SNTB1	422
SNTB2	404
SNTG1	0
SNTG2	9
SNTN	0
SNU13	251
SNUPN	79
SNURF	0
SNW1	572
SNX1	1526
SNX10	754
SNX11	269
SNX12	125
SNX13	1482
SNX14	697
SNX15	0
SNX16	125
SNX17	466
SNX18	1117
SNX19	975
SNX2	875
SNX20	333
SNX21	71
SNX22	110
SNX24	45
SNX25	229
SNX27	1733
SNX29	945
SNX29P1	16
SNX29P2	103
SNX3	1045
SNX30	759
SNX31	0
SNX32	79
SNX33	37
SNX4	216
SNX5	550
SNX6	1038
SNX7	0
SNX8	71
SNX9	219
SOAT1	597
SOAT2	0
SOBP	2
SOCS1	21
SOCS2	104
SOCS2_AS1	11
SOCS3	797
SOCS4	398
SOCS5	251
SOCS6	53
SOCS7	157
SOD1	407
SOD2	8270
SOD3	0
SOGA1	150
SOGA3	23
SOHLH1	0
SOHLH2	0
SON	6527
SORBS1	33
SORBS2	0
SORBS3	32
SORCS1	0
SORCS2	0
SORCS3	1
SORCS3_AS1	0
SORD	44
SORL1	33608
SORT1	897
SOS1	1043
SOS2	2970
SOST	0
SOSTDC1	0
SOWAHA	2
SOWAHB	0
SOWAHC	22
SOWAHD	41
SOX1	0
SOX10	8
SOX11	0
SOX12	26
SOX13	13
SOX14	0
SOX15	3
SOX17	0
SOX18	1
SOX2	2
SOX2_OT	0
SOX21	0
SOX21_AS1	0
SOX3	0
SOX30	0
SOX4	85
SOX5	36
SOX6	1501
SOX7	3
SOX8	3
SOX9	0
SOX9_AS1	0
SP1	3051
SP100	4014
SP110	1745
SP140	675
SP140L	471
SP2	154
SP2_AS1	43
SP3	2854
SP4	642
SP5	0
SP6	0
SP7	0
SP8	0
SP9	0
SPA17	7
SPACA1	0
SPACA3	0
SPACA4	0
SPACA5	0
SPACA5B	0
SPACA6P	37
SPACA6P_AS	1
SPACA7	0
SPAG1	123
SPAG11A	0
SPAG11B	0
SPAG16	47
SPAG17	5
SPAG4	12
SPAG5	89
SPAG5_AS1	16
SPAG6	3
SPAG7	181
SPAG8	12
SPAG9	2780
SPAM1	0
SPANXA1	0
SPANXA2	0
SPANXA2_OT1	0
SPANXB1	0
SPANXC	0
SPANXD	0
SPANXN1	0
SPANXN2	0
SPANXN3	0
SPANXN4	0
SPANXN5	0
SPARC	1302
SPARCL1	1
SPAST	794
SPATA1	111
SPATA12	0
SPATA13	1443
SPATA13_AS1	21
SPATA16	0
SPATA17	0
SPATA17_AS1	0
SPATA18	1
SPATA19	0
SPATA2	125
SPATA20	97
SPATA21	24
SPATA22	1
SPATA24	4
SPATA25	1
SPATA2L	55
SPATA3	0
SPATA3_AS1	1
SPATA31A1	0
SPATA31A3	0
SPATA31A5	0
SPATA31A6	0
SPATA31A7	0
SPATA31C1	0
SPATA31C2	0
SPATA31D1	0
SPATA31D3	0
SPATA31D4	0
SPATA31D5P	0
SPATA31E1	0
SPATA32	9
SPATA33	35
SPATA4	0
SPATA41	0
SPATA42	0
SPATA45	4
SPATA5	394
SPATA5L1	151
SPATA6	138
SPATA6L	10
SPATA7	63
SPATA8	0
SPATA8_AS1	0
SPATA9	8
SPATC1	9
SPATC1L	20
SPATS1	0
SPATS2	75
SPATS2L	47
SPC24	5
SPC25	66
SPCS1	140
SPCS2	234
SPCS3	1887
SPDEF	2
SPDL1	91
SPDYA	5
SPDYC	4
SPDYE1	30
