	gene_id_FLU_29_S179_
BCAS1	3
BCAS2	75
BCAS3	459
BCAS4	2
BCAT1	344
BCAT2	4
BCCIP	62
BCDIN3D	10
BCDIN3D_AS1	4
BCHE	0
BCKDHA	98
BCKDHB	17
BCKDK	97
BCL10	371
BCL11A	20
BCL11B	200
BCL2	144
BCL2A1	2899
BCL2L1	228
BCL2L10	0
BCL2L11	218
BCL2L12	3
BCL2L13	393
BCL2L14	0
BCL2L15	7
BCL2L2	17
BCL2L2_PABPN1	0
BCL3	237
BCL6	6743
BCL6B	0
BCL7A	13
BCL7B	47
BCL7C	1
BCL9	53
BCL9L	12
BCLAF1	2915
BCO1	2
BCO2	10
BCOR	54
BCORL1	73
BCORP1	5
BCR	161
BCRP2	0
BCRP3	0
BCS1L	18
BCYRN1	0
BDH1	1
BDH2	5
BDKRB1	1
BDKRB2	0
BDNF	0
BDNF_AS	1
BDP1	445
BEAN1	16
BEAN1_AS1	0
BECN1	231
BECN2	0
BEGAIN	2
BEND2	38
BEND3	4
BEND3P3	80
BEND4	22
BEND5	0
BEND6	0
BEND7	38
BEST1	834
BEST2	0
BEST3	2
BEST4	1
BET1	20
BET1L	20
BEX1	1
BEX2	1
BEX4	9
BEX5	1
BFAR	83
BFSP1	2
BFSP2	2
BGLAP	0
BGLT3	0
BGN	0
BHLHA15	0
BHLHA9	0
BHLHB9	1
BHLHE22	2
BHLHE23	0
BHLHE40	83
BHLHE40_AS1	6
BHLHE41	5
BHMG1	0
BHMT	0
BHMT2	0
BICC1	0
BICD1	12
BICD2	1080
BID	796
BIK	16
BIN1	50
BIN2	2492
BIN3	249
BIN3_IT1	73
BIRC2	2615
BIRC3	810
BIRC5	14
BIRC6	3137
BIRC6_AS2	7
BIRC7	0
BIRC8	0
BISPR	33
BIVM	2
BIVM_ERCC5	0
BLACAT1	0
BLACE	0
BLCAP	57
BLID	1
BLK	21
BLM	25
BLMH	29
BLNK	0
BLOC1S1	6
BLOC1S1_RDH5	0
BLOC1S2	180
BLOC1S3	2
BLOC1S4	12
BLOC1S5	0
BLOC1S5_TXNDC5	0
BLOC1S6	459
BLVRA	47
BLVRB	541
BLZF1	156
BMF	40
BMI1	1
BMP1	1
BMP10	2
BMP15	0
BMP2	2
BMP2K	897
BMP3	1
BMP4	0
BMP5	0
BMP6	61
BMP7	1
BMP7_AS1	1
BMP8A	11
BMP8B	5
BMPER	1
BMPR1A	18
BMPR1B	0
BMPR1B_AS1	0
BMPR2	145
BMS1	84
BMS1P17	0
BMS1P18	0
BMS1P20	60
BMS1P21	0
BMS1P4	23
BMS1P5	52
BMS1P6	50
BMX	622
BNC1	1
BNC2	21
BNIP1	8
BNIP2	1531
BNIP3	34
BNIP3L	10653
BNIPL	16
BOC	1
BOD1	19
BOD1L1	6133
BOD1L2	1
BOK	0
BOK_AS1	0
BOLA1	11
BOLA2	0
BOLA2B	0
BOLA3	14
BOLA3_AS1	84
BOLL	3
BOP1	6
BORA	44
BPESC1	0
BPGM	904
BPHL	1
BPI	107
BPIFA1	0
BPIFA2	0
BPIFA3	0
BPIFA4P	2
BPIFB1	0
BPIFB2	4
BPIFB3	0
BPIFB4	0
BPIFB6	0
BPIFC	2
BPNT1	14
BPTF	2307
BPY2	0
BPY2B	0
BPY2C	0
BRAF	507
BRAP	317
BRAT1	57
BRCA1	233
BRCA2	102
BRCAT107	0
BRCAT54	0
BRCC3	95
BRD1	129
BRD2	916
BRD3	72
BRD4	322
BRD7	289
BRD7P3	27
BRD8	150
BRD9	90
BRDT	1
BRDTP1	0
BRE	332
BRE_AS1	57
BREA2	5
BRF1	27
BRF2	33
BRI3	191
BRI3BP	13
BRICD5	2
BRINP1	0
BRINP2	0
BRINP3	0
BRIP1	48
BRIX1	38
BRK1	290
BRMS1	117
BRMS1L	11
BROX	797
BRPF1	142
BRPF3	151
BRS3	0
BRSK1	0
BRSK2	5
BRWD1	1497
BRWD1_AS1	0
BRWD1_IT2	0
BRWD3	1995
BSCL2	3
BSDC1	263
BSG	2007
BSN	1
BSN_AS2	0
BSND	3
BSPH1	0
BSPRY	0
BST1	1160
BST2	120
BSX	0
BTAF1	871
BTBD1	211
BTBD10	527
BTBD11	16
BTBD16	0
BTBD17	0
BTBD18	4
BTBD19	34
BTBD2	45
BTBD3	28
BTBD6	61
BTBD7	278
BTBD8	5
BTBD9	453
BTC	3
BTD	29
BTF3	1049
BTF3L4	90
BTF3P11	0
BTG1	2787
BTG2	923
BTG3	11
BTG4	0
BTK	590
BTLA	73
BTN1A1	4
BTN2A1	342
BTN2A2	49
BTN2A3P	7
BTN3A1	788
BTN3A2	439
BTN3A3	181
BTNL10	7
BTNL2	0
BTNL3	0
BTNL8	247
BTNL9	3
BTRC	97
BUB1	40
BUB1B	25
BUB3	151
BUD13	57
BUD31	92
BVES	0
BVES_AS1	0
BYSL	111
BZRAP1	215
BZRAP1_AS1	73
BZW1	911
BZW2	29
C10orf10	2
C10orf105	79
C10orf107	0
C10orf11	27
C10orf111	3
C10orf113	0
C10orf12	672
C10orf120	0
C10orf126	0
C10orf128	178
C10orf131	20
C10orf142	0
C10orf2	4
C10orf25	4
C10orf32	34
C10orf32_ASMT	0
C10orf35	0
C10orf53	0
C10orf54	4038
C10orf55	0
C10orf62	0
C10orf67	0
C10orf71	0
C10orf71_AS1	0
C10orf76	146
C10orf82	0
C10orf88	21
C10orf90	3
C10orf91	0
C10orf95	0
C10orf99	0
C11orf1	6
C11orf16	0
C11orf21	133
C11orf24	6
C11orf30	513
C11orf31	33
C11orf39	1
C11orf40	0
C11orf42	11
C11orf44	0
C11orf45	1
C11orf49	6
C11orf52	0
C11orf53	2
C11orf54	134
C11orf57	82
C11orf58	433
C11orf63	6
C11orf65	3
C11orf68	3
C11orf70	0
C11orf71	59
C11orf72	0
C11orf73	30
C11orf74	11
C11orf80	14
C11orf84	8
C11orf85	0
C11orf86	0
C11orf87	0
C11orf88	0
C11orf91	0
C11orf94	5
C11orf95	33
C11orf96	2
C11orf97	0
C11orf98	0
C12orf10	52
C12orf29	55
C12orf4	87
C12orf40	0
C12orf42	5
C12orf43	12
C12orf45	5
C12orf49	95
C12orf50	2
C12orf54	0
C12orf56	7
C12orf57	19
C12orf60	2
C12orf65	15
C12orf66	2
C12orf71	2
C12orf73	3
C12orf74	5
C12orf75	75
C12orf76	72
C12orf77	0
C12orf79	10
C12orf80	0
C14orf1	11
C14orf105	2
C14orf119	147
C14orf132	3
C14orf142	10
C14orf159	1129
C14orf166	128
C14orf169	32
C14orf177	0
C14orf178	1
C14orf180	0
C14orf2	110
C14orf28	16
C14orf37	1
C14orf39	0
C14orf79	1
C14orf80	6
C14orf93	30
C15orf26	4
C15orf27	6
C15orf32	0
C15orf38_AP3S2	0
C15orf39	310
C15orf40	17
C15orf41	7
C15orf43	10
C15orf48	4
C15orf52	8
C15orf53	2
C15orf54	5
C15orf56	0
C15orf57	42
C15orf59	0
C15orf59_AS1	0
C15orf61	4
C15orf62	21
C15orf65	2
C16orf13	8
C16orf45	21
C16orf46	4
C16orf47	0
C16orf52	34
C16orf54	647
C16orf58	21
C16orf59	0
C16orf62	142
C16orf70	62
C16orf71	1
C16orf72	2281
C16orf74	1
C16orf78	0
C16orf82	0
C16orf86	8
C16orf87	22
C16orf89	0
C16orf90	1
C16orf91	28
C16orf92	0
C16orf93	1
C16orf95	0
C16orf96	3
C16orf97	0
C17orf100	7
C17orf102	0
C17orf104	10
C17orf105	0
C17orf107	54
C17orf112	0
C17orf47	0
C17orf49	0
C17orf50	0
C17orf51	1
C17orf53	4
C17orf58	3
C17orf59	13
C17orf62	548
C17orf64	0
C17orf67	13
C17orf74	0
C17orf75	18
C17orf77	3
C17orf78	1
C17orf80	65
C17orf82	0
C17orf85	412
C17orf89	10
C17orf96	0
C17orf97	1
C17orf98	0
C17orf99	3
C18orf21	62
C18orf25	658
C18orf32	0
C18orf42	0
C18orf54	25
C18orf61	0
C18orf63	2
C18orf65	3
C18orf8	255
C19orf12	24
C19orf18	4
C19orf24	4
C19orf25	27
C19orf33	0
C19orf35	33
C19orf38	491
C19orf43	122
C19orf44	0
C19orf45	1
C19orf47	3
C19orf48	3
C19orf52	20
C19orf53	16
C19orf54	17
C19orf57	2
C19orf60	16
C19orf66	71
C19orf67	4
C19orf68	9
C19orf70	4
C19orf71	2
C19orf73	3
C19orf80	2
C19orf81	0
C19orf84	0
C1D	53
C1GALT1	1443
C1GALT1C1	125
C1GALT1C1L	0
C1QA	19
C1QB	13
C1QBP	73
C1QC	2
C1QL1	0
C1QL2	0
C1QL3	8
C1QL4	0
C1QTNF1	0
C1QTNF1_AS1	0
C1QTNF2	0
C1QTNF3	8
C1QTNF3_AMACR	1
C1QTNF4	0
C1QTNF5	0
C1QTNF6	11
C1QTNF7	95
C1QTNF8	2
C1QTNF9	0
C1QTNF9B	2
C1QTNF9B_AS1	0
C1R	19
C1RL	534
C1RL_AS1	175
C1S	0
C1orf100	1
C1orf101	6
C1orf105	0
C1orf106	1
C1orf109	4
C1orf110	1
C1orf111	2
C1orf112	117
C1orf115	7
C1orf116	16
C1orf122	18
C1orf123	37
C1orf127	0
C1orf131	30
C1orf137	2
C1orf140	0
C1orf141	0
C1orf145	1
C1orf146	0
C1orf158	0
C1orf159	1
C1orf162	691
C1orf167	2
C1orf168	2
C1orf174	34
C1orf177	0
C1orf185	1
C1orf186	1
C1orf189	2
C1orf194	1
C1orf195	0
C1orf198	32
C1orf204	6
C1orf21	73
C1orf210	0
C1orf216	12
C1orf220	2
C1orf226	2
C1orf228	4
C1orf229	0
C1orf233	1
C1orf234	0
C1orf27	194
C1orf35	6
C1orf43	163
C1orf50	7
C1orf52	141
C1orf53	1
C1orf54	1
C1orf56	55
C1orf61	0
C1orf64	0
C1orf68	0
C1orf74	46
C1orf87	0
C1orf94	0
C1orf95	44
C2	1
C2_AS1	0
C20orf141	0
C20orf144	0
C20orf166_AS1	0
C20orf173	2
C20orf194	56
C20orf195	2
C20orf196	6
C20orf197	98
C20orf202	0
C20orf203	0
C20orf24	54
C20orf27	17
C20orf62	1
C20orf78	1
C20orf85	0
C20orf96	2
C21orf140	0
C21orf2	12
C21orf33	7
C21orf58	2
C21orf59	34
C21orf62	1
C21orf62_AS1	1
C21orf91	342
C21orf91_OT1	2
C22orf15	2
C22orf23	11
C22orf24	1
C22orf29	39
C22orf31	0
C22orf34	23
C22orf39	70
C22orf42	0
C22orf46	12
C2CD2	22
C2CD2L	25
C2CD3	420
C2CD4A	0
C2CD4B	0
C2CD4C	0
C2CD4D	0
C2CD5	368
C2orf15	0
C2orf16	0
C2orf27A	7
C2orf27B	0
C2orf40	1
C2orf42	44
C2orf44	26
C2orf47	30
C2orf48	2
C2orf49	234
C2orf50	0
C2orf54	0
C2orf57	0
C2orf61	34
C2orf66	5
C2orf68	220
C2orf69	87
C2orf70	0
C2orf71	0
C2orf72	1
C2orf73	0
C2orf74	5
C2orf76	17
C2orf78	2
C2orf80	1
C2orf81	1
C2orf82	0
C2orf83	0
C2orf88	421
C2orf91	1
C3	3
C3AR1	486
C3P1	4
C3orf14	2
C3orf17	149
C3orf18	10
C3orf20	26
C3orf22	0
C3orf30	2
C3orf33	1
C3orf35	23
C3orf36	0
C3orf38	169
C3orf49	3
C3orf52	4
C3orf56	0
C3orf58	248
C3orf62	424
C3orf67	4
C3orf67_AS1	0
C3orf70	10
C3orf79	0
C3orf80	1
C3orf84	0
C4A	0
C4B	0
C4BPA	203
C4BPB	2
C4B_2	0
C4orf17	1
C4orf19	18
C4orf22	0
C4orf26	1
C4orf27	23
C4orf29	140
C4orf3	755
C4orf32	80
C4orf33	69
C4orf36	0
C4orf45	2
C4orf46	30
C4orf47	1
C4orf48	1
C4orf51	0
C5	60
C5AR1	1397
C5AR2	155
C5orf15	171
C5orf17	3
C5orf22	90
C5orf24	134
C5orf28	16
C5orf30	24
C5orf34	3
C5orf38	0
C5orf42	98
C5orf45	5
C5orf46	1
C5orf47	20
C5orf49	0
C5orf51	187
C5orf52	0
C5orf56	169
C5orf58	463
C5orf60	0
C5orf63	14
C5orf64	0
C5orf66	268
C5orf66_AS1	0
C5orf66_AS2	3
C5orf67	9
C6	1
C6orf1	15
C6orf10	3
C6orf106	265
C6orf118	0
C6orf120	150
C6orf132	0
C6orf136	13
C6orf141	0
C6orf15	0
C6orf163	65
C6orf165	2
C6orf201	4
C6orf203	9
C6orf222	3
C6orf223	0
C6orf226	2
C6orf229	90
C6orf25	88
C6orf47	143
C6orf48	46
C6orf52	0
C6orf58	3
C6orf62	1328
C6orf7	0
C6orf89	487
C6orf99	0
C7	1
C7orf13	0
C7orf25	111
C7orf26	43
C7orf31	5
C7orf33	0
C7orf34	9
C7orf43	74
C7orf49	306
C7orf50	10
C7orf55	1
C7orf55_LUC7L2	0
C7orf57	1
C7orf60	480
C7orf61	7
C7orf62	0
C7orf65	1
C7orf66	0
C7orf69	0
C7orf71	41
C7orf72	0
C7orf73	380
C7orf76	0
C7orf77	0
C8A	0
C8B	0
C8G	0
C8orf22	0
C8orf31	2
C8orf33	9
C8orf34	0
C8orf34_AS1	0
C8orf37	7
C8orf37_AS1	3
C8orf4	1
C8orf44	14
C8orf44_SGK3	3
C8orf46	2
C8orf48	0
C8orf49	0
C8orf58	45
C8orf59	15
C8orf74	0
C8orf76	7
C8orf82	4
C8orf86	0
C8orf87	0
C8orf88	57
C8orf89	0
C9	0
C9orf106	2
C9orf114	31
C9orf116	0
C9orf117	0
C9orf129	0
C9orf131	99
C9orf135	3
C9orf135_AS1	0
C9orf139	18
C9orf142	22
C9orf152	2
C9orf153	3
C9orf156	201
C9orf16	8
C9orf163	0
C9orf170	1
C9orf171	0
C9orf172	3
C9orf173	0
C9orf173_AS1	0
C9orf24	0
C9orf3	27
C9orf40	25
C9orf41_AS1	5
C9orf43	1
C9orf47	4
C9orf50	0
C9orf57	0
C9orf62	0
C9orf64	51
C9orf66	125
C9orf69	57
C9orf72	2514
C9orf78	1118
C9orf84	3347
C9orf85	24
C9orf89	103
C9orf9	3
C9orf91	14
C9orf92	1
CA1	900
CA10	1
CA11	2
CA12	5
CA13	17
CA14	15
CA2	84
CA3	2
CA3_AS1	8
CA4	256
CA5A	0
CA5B	47
CA5BP1	16
CA6	3
CA7	0
CA8	2
CA9	1
CAAP1	41
CAB39	3973
CAB39L	23
CABIN1	88
CABLES1	1
CABLES2	18
CABP1	0
CABP2	0
CABP4	3
CABP5	8
CABP7	4
CABS1	0
CABYR	11
CACFD1	11
CACHD1	61
CACNA1A	15
CACNA1B	2
CACNA1C	1
CACNA1C_AS1	2
CACNA1C_AS2	0
CACNA1C_AS4	0
CACNA1C_IT2	0
CACNA1C_IT3	0
CACNA1D	31
CACNA1E	282
CACNA1F	1
CACNA1G	1
CACNA1G_AS1	0
CACNA1H	5
CACNA1I	4
CACNA1S	2
CACNA2D1	11
CACNA2D2	6
CACNA2D3	11
CACNA2D3_AS1	0
CACNA2D4	18
CACNB1	4
CACNB2	10
CACNB3	0
CACNB4	31
CACNG1	3
CACNG2	0
CACNG3	1
CACNG4	3
CACNG5	0
CACNG6	0
CACNG7	0
CACNG8	1
CACTIN	15
CACTIN_AS1	0
CACUL1	1713
CACYBP	193
CAD	26
CADM1	15
CADM2	2
CADM2_AS2	1
CADM3	0
CADM3_AS1	0
CADM4	25
CADPS	0
CADPS2	0
CAGE1	4
CAHM	11
CALB1	50
CALB2	0
CALCA	0
CALCB	0
CALCOCO1	568
CALCOCO2	653
CALCR	2
CALCRL	9
CALD1	42
CALHM1	0
CALHM2	15
CALHM3	0
CALM1	1447
CALM2	1796
CALM3	283
CALML3	0
CALML3_AS1	0
CALML4	503
CALML5	0
CALML6	0
CALN1	0
CALR	294
CALR3	0
CALU	150
CALY	0
CAMK1	8
CAMK1D	431
CAMK1G	7
CAMK2A	0
CAMK2B	0
CAMK2D	68
CAMK2G	739
CAMK2N1	1
CAMK2N2	0
CAMK4	54
CAMKK1	93
CAMKK2	1668
CAMKMT	11
CAMKV	0
CAMLG	85
CAMP	68
CAMSAP1	97
CAMSAP2	11
CAMSAP3	4
CAMTA1	49
CAMTA2	51
CAND1	220
CAND1.11	21
CAND2	9
CANT1	376
CANX	1317
CAP1	5796
CAP2	0
CAPG	209
CAPN1	335
CAPN10	26
CAPN10_AS1	5
CAPN11	0
CAPN12	4
CAPN13	7
CAPN14	9
CAPN15	11
CAPN2	639
CAPN3	102
CAPN5	21
CAPN6	0
CAPN7	647
CAPN8	3
CAPN9	2
CAPNS1	172
CAPNS2	57
CAPRIN1	1070
CAPRIN2	246
CAPS	12
CAPS2	6
CAPSL	0
CAPZA1	4000
CAPZA2	1347
CAPZA3	1
CAPZB	362
CARD10	0
CARD11	46
CARD14	18
CARD16	481
CARD17	53
CARD18	0
CARD6	246
CARD8	1708
CARD8_AS1	168
CARD9	28
CARF	48
CARHSP1	153
CARKD	61
CARM1	120
CARNMT1	44
CARNS1	2
CARS	326
CARS2	476
CARTPT	0
CASC1	22
CASC10	0
CASC11	0
CASC15	0
CASC16	0
CASC17	1
CASC18	0
CASC19	3
CASC2	1
CASC20	0
CASC21	0
CASC23	0
CASC3	1242
CASC4	1035
CASC5	121
CASC6	0
CASC8	1
CASC9	0
CASD1	63
CASK	108
CASKIN1	0
CASKIN2	3
CASP1	1783
CASP10	250
CASP12	3
CASP14	1
CASP16P	0
CASP1P2	6
CASP2	181
CASP3	186
CASP4	3267
CASP5	394
CASP6	19
CASP7	80
CASP8	1779
CASP8AP2	241
CASP9	92
CASQ1	0
CASQ2	0
CASR	0
CASS4	156
CAST	2313
CASZ1	43
CAT	2345
CATIP	5
CATIP_AS1	8
CATIP_AS2	0
CATSPER1	7
CATSPER2	2
CATSPER2P1	0
CATSPER3	0
CATSPER4	0
CATSPERB	4
CATSPERD	1
CATSPERG	15
CAV1	1
CAV2	28
CAV3	0
CBARP	0
CBFA2T2	64
CBFA2T3	72
CBFB	310
CBL	2352
CBLB	149
CBLC	0
CBLL1	164
CBLN1	0
CBLN2	0
CBLN3	1
CBLN4	1
CBR1	28
CBR3	2
CBR3_AS1	0
CBR4	99
CBS	0
CBWD1	32
CBWD2	30
CBWD3	5
CBWD5	33
CBWD6	11
CBX1	194
CBX2	0
CBX3	308
CBX3P2	10
CBX4	243
CBX5	116
CBX6	56
CBX7	89
CBX8	10
CBY1	3
CBY3	0
CC2D1A	9
CC2D1B	81
CC2D2A	2303
CC2D2B	17
CCAR1	412
CCAR2	313
CCAT1	7
CCAT2	5
CCBE1	1
CCBL1	12
CCBL2	111
CCDC101	50
CCDC102A	8
CCDC102B	3
CCDC103	0
CCDC105	0
CCDC106	3
CCDC107	0
CCDC108	0
CCDC109B	90
CCDC110	0
CCDC112	35
CCDC113	0
CCDC114	2
CCDC115	35
CCDC116	0
CCDC117	331
CCDC12	34
CCDC120	9
CCDC121	10
CCDC122	9
CCDC124	10
CCDC125	135
CCDC126	177
CCDC127	14
CCDC129	0
CCDC13	23
CCDC13_AS1	4
CCDC130	38
CCDC134	36
CCDC136	6
CCDC137	24
CCDC138	21
CCDC14	155
CCDC140	0
CCDC141	31
CCDC142	29
CCDC144A	12
CCDC144B	21
CCDC144CP	24
CCDC144NL	1
CCDC144NL_AS1	0
CCDC146	203
CCDC148	1
CCDC148_AS1	0
CCDC149	60
CCDC15	57
CCDC150	11
CCDC151	2
CCDC152	0
CCDC153	6
CCDC154	2
CCDC155	0
CCDC157	2
CCDC158	5
CCDC159	45
CCDC160	0
CCDC162P	0
CCDC163P	0
CCDC166	0
CCDC167	13
CCDC168	7
CCDC169	0
CCDC169_SOHLH2	0
CCDC17	138
CCDC170	17
CCDC171	7
CCDC172	0
CCDC173	7
CCDC174	177
CCDC175	0
CCDC176	160
CCDC177	0
CCDC178	0
CCDC179	0
CCDC18	365
CCDC180	0
CCDC181	20
CCDC182	0
CCDC183	2
CCDC183_AS1	4
CCDC184	0
CCDC185	1
CCDC186	912
CCDC22	48
CCDC24	3
CCDC25	25
CCDC26	0
CCDC27	0
CCDC28A	119
CCDC28B	16
CCDC3	5
CCDC30	61
CCDC33	0
CCDC34	9
CCDC36	64
CCDC37	4
CCDC37_AS1	0
CCDC38	5
CCDC39	58
CCDC40	4
CCDC42	0
CCDC42B	0
CCDC43	47
CCDC47	498
CCDC50	109
CCDC51	9
CCDC53	100
CCDC54	3
CCDC57	73
CCDC58	4
CCDC59	116
CCDC6	134
CCDC60	0
CCDC61	7
CCDC62	21
CCDC63	0
CCDC64	15
CCDC64B	13
CCDC65	8
CCDC66	320
CCDC67	2
CCDC68	6
CCDC69	620
CCDC7	255
CCDC70	0
CCDC71	34
CCDC71L	471
CCDC73	4
CCDC74A	0
CCDC74B	0
CCDC77	33
CCDC78	1
CCDC79	1
CCDC8	0
CCDC80	15
CCDC81	8
CCDC82	105
CCDC83	4
CCDC84	40
CCDC85A	0
CCDC85B	11
CCDC85C	49
CCDC86	6
CCDC87	0
CCDC88A	359
CCDC88B	1253
CCDC88C	238
CCDC89	5
CCDC9	81
CCDC90B	117
CCDC91	201
CCDC92	18
CCDC93	903
CCDC94	32
CCDC96	15
CCDC97	67
CCER1	0
CCER2	0
CCHCR1	21
CCHE1	1
CCIN	78
CCK	0
CCKAR	0
CCKBR	0
CCL1	0
CCL11	0
CCL13	0
CCL14	0
CCL15	0
CCL15_CCL14	0
CCL16	0
CCL17	0
CCL18	0
CCL19	0
CCL2	1
CCL20	0
CCL21	2
CCL22	0
CCL23	0
CCL24	0
CCL25	0
CCL26	0
CCL27	0
CCL28	7
CCL3	0
CCL3L1	1
CCL3L3	0
CCL4	0
CCL4L1	5
CCL4L2	8
CCL5	555
CCL7	0
CCL8	0
CCM2	523
CCM2L	4
CCNA1	2
CCNA2	25
CCNB1	20
CCNB1IP1	15
CCNB2	13
CCNB3	0
CCNC	103
CCND1	2
CCND2	238
CCND2_AS1	0
CCND3	611
CCNDBP1	1321
CCNE1	3
CCNE2	77
CCNF	3
CCNG1	303
CCNG2	696
CCNH	656
CCNI	2245
CCNI2	1
CCNJ	32
CCNJL	429
CCNK	340
CCNL1	6785
CCNL2	268
CCNO	0
CCNT1	393
CCNT2	674
CCNT2_AS1	1
CCNY	990
CCNYL1	170
CCNYL2	0
CCP110	245
CCPG1	628
CCR1	387
CCR10	2
CCR2	669
CCR3	71
CCR4	43
CCR5	48
CCR6	16
CCR7	40
CCR8	0
CCR9	13
CCRL2	53
CCS	41
CCSAP	390
CCSER1	9
CCSER2	561
CCT2	245
CCT3	384
CCT4	235
CCT5	696
CCT6A	186
CCT6B	5
CCT6P1	17
CCT6P3	25
CCT7	152
CCT8	256
CCT8L2	0
CCZ1	53
CCZ1B	83
CD101	24
CD109	14
CD14	1025
CD151	74
CD160	31
CD163	306
CD163L1	6
CD164	1702
CD164L2	0
CD177	2414
CD180	35
CD19	3
CD1A	1
CD1B	0
CD1C	6
CD1D	131
CD1E	0
CD2	74
CD200	1
CD200R1	31
CD200R1L	0
CD207	0
CD209	1
CD22	13
CD226	264
CD24	57
CD244	135
CD247	78
CD248	1
CD27	3
CD27_AS1	23
CD274	394
CD276	0
CD28	64
CD2AP	186
CD2BP2	231
CD300A	762
CD300C	29
CD300E	194
CD300LB	96
CD300LD	3
CD300LF	301
CD300LG	0
CD302	1
CD320	2
CD33	70
CD34	0
CD36	1294
CD37	468
CD38	32
CD3D	41
CD3E	29
CD3EAP	0
CD3G	40
CD4	33
CD40	11
CD40LG	18
CD44	6433
CD46	4555
CD47	660
CD48	1115
CD5	45
CD52	117
CD53	4658
CD55	7976
CD58	1048
CD59	728
CD5L	0
CD6	24
CD63	774
CD68	541
CD69	155
CD7	9
CD70	1
CD72	5
CD74	291
CD79A	6
CD79B	12
CD80	6
CD81	23
CD81_AS1	2
CD82	300
CD83	121
CD84	308
CD86	110
CD8A	239
CD8B	99
CD9	53
CD93	2586
CD96	254
CD99	144
CD99L2	105
CD99P1	52
CDA	180
CDADC1	203
CDAN1	17
CDC123	354
CDC14A	365
CDC14B	61
CDC14C	1
CDC16	120
CDC20	13
CDC20B	0
CDC23	64
CDC25A	8
CDC25B	43
CDC25C	4
CDC26	32
CDC27	1071
CDC34	509
CDC37	332
CDC37L1	36
CDC37L1_AS1	1
CDC40	311
CDC42	2085
CDC42BPA	181
CDC42BPB	43
CDC42BPG	25
CDC42EP1	0
CDC42EP2	53
CDC42EP3	3552
CDC42EP4	23
CDC42EP5	0
CDC42P3	0
CDC42SE1	3953
CDC42SE2	1879
CDC45	4
CDC5L	657
CDC6	29
CDC7	60
CDC73	745
CDCA2	11
CDCA3	5
CDCA4	8
CDCA5	4
CDCA7	8
CDCA7L	49
CDCA8	2
CDCP1	10
CDCP2	0
CDH1	85
CDH10	2
CDH11	1
CDH12	0
CDH13	12
CDH15	0
CDH16	0
CDH17	0
CDH18	0
CDH19	0
CDH2	3
CDH20	0
CDH22	0
CDH23	261
CDH24	2
CDH26	75
CDH3	1
CDH4	4
CDH5	0
CDH6	4
CDH7	0
CDH8	0
CDH9	1
CDHR1	1
CDHR2	12
CDHR3	1
CDHR4	0
CDHR5	1
CDIP1	24
CDIPT	258
CDIPT_AS1	1
CDK1	7
CDK10	34
CDK11A	229
CDK11B	182
CDK12	994
CDK13	1089
CDK14	970
CDK15	1
CDK16	110
CDK17	915
CDK18	0
CDK19	823
CDK2	34
CDK20	1
CDK2AP1	56
CDK2AP2	2
CDK3	0
CDK4	2
CDK5	11
CDK5R1	86
CDK5R2	0
CDK5RAP1	32
CDK5RAP2	852
CDK5RAP3	564
CDK6	286
CDK7	121
CDK8	115
CDK9	200
CDKAL1	83
CDKL1	175
CDKL2	1
CDKL3	2
CDKL4	1
CDKL5	157
CDKN1A	21
CDKN1B	1112
CDKN1C	12
CDKN2A	3
CDKN2A_AS1	0
CDKN2AIP	70
CDKN2AIPNL	97
CDKN2B	9
CDKN2B_AS1	4
CDKN2C	33
CDKN2D	645
CDKN3	25
CDNF	0
CDO1	2
CDON	2
CDPF1	2
CDR1	0
CDR2	70
CDR2L	0
CDRT1	0
CDRT15	0
CDRT15L2	0
CDRT15P1	1
CDRT15P2	0
CDRT4	1
CDRT7	0
CDRT8	0
CDS1	49
CDS2	1032
CDSN	0
CDT1	3
CDV3	1798
CDX1	0
CDX2	0
CDX4	0
CDY1	0
CDY1B	0
CDY2A	0
CDY2B	0
CDYL	425
CDYL2	35
CEACAM1	557
CEACAM16	1
CEACAM18	0
CEACAM19	0
CEACAM20	0
CEACAM21	78
CEACAM22P	0
CEACAM3	534
CEACAM4	332
CEACAM5	2
CEACAM6	29
CEACAM7	0
CEACAM8	24
CEBPA	175
CEBPA_AS1	6
CEBPB	1242
CEBPB_AS1	26
CEBPD	1076
CEBPE	11
CEBPG	141
CEBPZ	177
CEBPZOS	143
CECR1	207
CECR2	6
CECR3	1
CECR5	21
CECR5_AS1	0
CECR6	37
CECR7	0
CEL	1
CELA1	3
CELA2A	6
CELA2B	14
CELA3A	0
CELA3B	0
CELF1	1444
CELF2	4531
CELF2_AS1	1254
CELF2_AS2	0
CELF3	26
CELF4	0
CELF5	0
CELF6	19
CELP	1
CELSR1	5
CELSR2	4
CELSR3	3
CELSR3_AS1	0
CEMIP	22
CEMP1	9
CEND1	4
CENPA	0
CENPB	37
CENPBD1	18
CENPBD1P1	70
CENPC	281
CENPE	100
CENPF	68
CENPH	41
CENPI	22
CENPJ	14
CENPK	86
CENPL	6
CENPM	0
CENPN	38
CENPO	4
CENPP	11
CENPQ	6
CENPT	8
CENPU	115
CENPV	1
CENPVP1	0
CENPVP2	0
CENPW	6
CEP104	73
CEP112	2
CEP120	353
CEP126	7
CEP128	70
CEP131	13
CEP135	402
CEP152	90
CEP162	130
CEP164	93
CEP170	733
CEP170B	2
